metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.3896307579447835,0.5708922286538455,0.480415907719944
1. MAE  (L^1),test,mae_f,0.4055412945650766,0.5437628277857954,0.47337005624577666
2. RMSE (L^2),train,rmse_f,0.973059677600762,1.7223355765102304,1.3672798944051456
2. RMSE (L^2),test,rmse_f,1.0831482570125164,1.6283248221357634,1.3272567865252352
3. E_max promedio por curva,train,linf_medio,4.863690050821183,10.093554350519785,7.420146839109107
3. E_max promedio por curva,test,linf_medio,5.375084687690518,9.73484893605677,7.17402444813936
4. E_max peor de la ventana,train,linf_max,9.984551979629021,28.08451212468423,19.23566216839769
4. E_max peor de la ventana,test,linf_max,12.349186139659208,21.601238427370383,18.19255154684524
5. MPIW,train,mpiw,2.75487556438712,3.283731049828519,2.940796943280705
5. MPIW,test,mpiw,2.7933454583505917,3.1761421589088363,2.914909719144368
6. PICP puntual,train,picp,0.8725,0.9535,0.9177916666666667
6. PICP puntual,test,picp,0.8905,0.947,0.9159524886877828
7. PICPB curva completa,train,picp_simultaneo,0.0,0.35,0.07981481481481481
7. PICPB curva completa,test,picp_simultaneo,0.0,0.25,0.10339366515837108
8. Winkler,train,winkler,2.700952342485538,4.005131251493062,3.1396838822078186
8. Winkler,test,winkler,2.7011705419217877,3.5464763432412623,3.0555206224072573
9. Winkler max promedio,train,winkler_max_medio,29.747069446513528,87.31309572907448,44.57315599983323
9. Winkler max promedio,test,winkler_max_medio,29.978161235840997,55.4323005828242,40.65030907380745
10. Winkler max peor ventana,train,winkler_max_glob,34.23571267313322,595.8529619345362,207.85511559362695
10. Winkler max peor ventana,test,winkler_max_glob,37.14560328932755,333.17213890197536,177.05556068655645
