grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,771,FAR (IC del modelo AR),0.2332523821082634,2.4523197223640594,1.0,1.0
mejores,771,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2332523821082634,2.477096324199464,1.0,1.0
mejores,771,PSBPM-FD (predictiva bayesiana),0.2332523821082634,2.684888622201979,0.97,0.0
mejores,694,FAR (IC del modelo AR),0.31919042776292794,2.4523197223640594,0.96,0.0
mejores,694,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.31919042776292794,2.477096324199464,1.0,1.0
mejores,694,PSBPM-FD (predictiva bayesiana),0.31919042776292794,3.012724988721311,0.98,0.0
mejores,641,FAR (IC del modelo AR),0.3236705121111173,2.4523197223640594,1.0,1.0
mejores,641,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3236705121111173,2.477096324199464,1.0,1.0
mejores,641,PSBPM-FD (predictiva bayesiana),0.3236705121111173,3.215422558169812,0.96,0.0
mejores,766,FAR (IC del modelo AR),0.331694541165486,2.4523197223640594,1.0,1.0
mejores,766,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.331694541165486,2.477096324199464,1.0,1.0
mejores,766,PSBPM-FD (predictiva bayesiana),0.331694541165486,2.8600443243794142,0.97,0.0
mejores,582,FAR (IC del modelo AR),0.36609652001251536,2.4523197223640594,0.97,0.0
mejores,582,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.36609652001251536,2.477096324199464,0.98,0.0
mejores,582,PSBPM-FD (predictiva bayesiana),0.36609652001251536,3.2345691347355023,0.9,0.0
peores,579,FAR (IC del modelo AR),3.047524043445252,2.4523197223640594,0.89,0.0
peores,579,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.047524043445252,2.477096324199464,0.92,0.0
peores,579,PSBPM-FD (predictiva bayesiana),3.047524043445252,2.7998231848701836,0.88,0.0
peores,666,FAR (IC del modelo AR),2.8505596719465673,2.4523197223640594,0.92,0.0
peores,666,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8505596719465673,2.477096324199464,0.94,0.0
peores,666,PSBPM-FD (predictiva bayesiana),2.8505596719465673,3.1205995527282355,0.94,0.0
peores,610,FAR (IC del modelo AR),2.826348397751573,2.4523197223640594,0.84,0.0
peores,610,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.826348397751573,2.477096324199464,0.86,0.0
peores,610,PSBPM-FD (predictiva bayesiana),2.826348397751573,2.858970977347344,0.83,0.0
peores,692,FAR (IC del modelo AR),2.7665150486624115,2.4523197223640594,1.0,1.0
peores,692,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.7665150486624115,2.477096324199464,0.94,0.0
peores,692,PSBPM-FD (predictiva bayesiana),2.7665150486624115,2.9837409614212813,0.92,0.0
peores,664,FAR (IC del modelo AR),2.765057789089024,2.4523197223640594,0.93,0.0
peores,664,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.765057789089024,2.477096324199464,0.94,0.0
peores,664,PSBPM-FD (predictiva bayesiana),2.765057789089024,2.932457664012909,0.86,0.0
