t,regimen,p_regimen_0,z_lag,ambiguedad,ambiguo,b_t,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
270,0,0.3977409865331074,0.06479966237002016,0.3977409865331074,1,2.4514787889945215,1.368475050922613,1.8386090917458913,3.207084142668504,3.207084142668504,1,2.2908807187585656,train
271,1,0.11152369826463837,0.3046161978884726,0.11152369826463837,0,2.478920462442782,0.314228176951943,1.8591903468320865,2.1734185237840293,2.1734185237840293,0,1.4815857956299407,train
272,0,0.9540726061194325,-0.4214234550820808,0.045927393880567546,0,2.506566162266553,1.14390325084958,1.8799246216999146,3.0238278725494947,3.0238278725494947,0,3.3307661008852705,train
273,1,0.04723202303201384,0.41807643790945864,0.04723202303201385,0,2.5344166441190756,1.0986209988929205,1.9008124830893067,2.9994334819822273,2.9994334819822273,0,-0.5362872273555952,train
274,1,0.7128028713295995,-0.14039791743265853,0.2871971286704005,1,2.562472663653594,1.4409103994507637,1.9218544977401955,3.362764897190959,3.362764897190959,1,1.9401668018290075,train
275,1,0.13423496587533146,0.276648251949051,0.13423496587533146,0,2.5907349765233487,1.6832533896979391,1.9430512323925115,3.6263046220904505,3.6263046220904505,0,0.7030689989535478,train
276,1,0.11423584404511589,0.30107626731712583,0.11423584404511589,0,2.6192043383815853,0.21902061237023474,1.9644032537861889,2.1834238661564234,2.1834238661564234,0,0.6737829998510828,train
277,1,0.05042708423994502,0.4101816646806351,0.05042708423994502,0,2.647881504881543,0.2733388967342287,1.9859111286611575,2.259250025395386,2.259250025395386,0,1.359126105567599,train
278,0,0.8394475403415549,-0.24804746431527688,0.1605524596584451,0,2.6767672316764677,0.9553331493221487,2.0075754237573507,2.9629085730794995,2.9629085730794995,0,4.040916357794516,train
279,1,0.0006247407909867273,0.8068342779176276,0.0006247407909867331,0,2.7058622744195993,1.784516251877672,2.0293967058146993,3.8139129576923714,3.8139129576923714,0,0.19203099315268293,train
280,0,0.9601060052302621,-0.4379793828441086,0.03989399476973787,0,2.7351673887641827,0.7496794640367096,2.051375541573137,2.8010550056098467,2.8010550056098467,0,2.2596125766637942,train
281,0,0.9978768265057367,-0.714814233559431,0.002123173494263275,0,2.764683330363458,0.7708695911620426,2.073512497772594,2.8443820889346365,2.8443820889346365,0,2.388201276083011,test
