bloque,objetivo,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,curva_suavizada,FAR (IC del modelo AR),4.886732610235917,0.938,0.0016077036764003225,-0.01200000000000001,3.4792379624483556,0.30333333333333334
test,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.886645568644576,0.9381777777777778,0.0016055491973046814,-0.011822222222222178,3.4789916163111902,0.30333333333333334
test,curva_suavizada,PSBPM-FD (predictiva bayesiana),10.08439607424215,0.6367111111111111,0.0032063137165339916,-0.31328888888888884,1.5924460639396414,0.0
test,representacion_fpca,FAR (IC del modelo AR),3.502831917915196,0.9984444444444445,0.0002627322931950241,0.04844444444444451,3.4792379624483556,0.98
test,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.502289727091423,0.9984888888888889,0.00025895753871766583,0.048488888888888915,3.4789916163111902,0.98
test,representacion_fpca,PSBPM-FD (predictiva bayesiana),1.9256011786407574,0.9606222222222223,0.00129661385316715,0.01062222222222231,1.5924460639396414,0.8066666666666666
train,curva_suavizada,FAR (IC del modelo AR),4.531359272613938,0.9461111111111111,0.0009882923519174002,-0.0038888888888888307,3.4792379624483556,0.33764367816091956
train,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.530566095223889,0.9459578544061302,0.0009896165139601787,-0.004042145593869728,3.4789916163111907,0.3390804597701149
train,curva_suavizada,PSBPM-FD (predictiva bayesiana),9.27531778151501,0.6439463601532567,0.0020957878089643564,-0.3060536398467433,1.5956887241092221,0.0
train,representacion_fpca,FAR (IC del modelo AR),3.5130474605278392,0.9975670498084291,0.00021562663492350116,0.047567049808429185,3.4792379624483556,0.9612068965517241
train,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.512849377757462,0.9975287356321839,0.00021731367675372645,0.04752873563218396,3.4789916163111907,0.9612068965517241
train,representacion_fpca,PSBPM-FD (predictiva bayesiana),2.064661311307951,0.9515325670498084,0.0009399431475166016,0.0015325670498084198,1.5956887241092221,0.7887931034482759
