bloque,MISE,RMSE_f,MISE_truncamiento,energy,Cob95_puntual,ancho_medio,n
train,1.8094141734618803,1.345144666369339,0.06533863921402916,7.570030754399799,0.9439904420549582,5.137837484982226,279
test,1.6569054599445219,1.287208398024392,0.05713249210356647,7.252882982320468,0.9576666666666667,5.145947059272194,120
