modelo,MISE_test,MISE_train,salto
(truncamiento FPCA),0.12781492152406654,0.13095845165053271,0.9759959736325015
VAR,1.6826540183424719,1.7811527790378316,0.9446994318204595
FAR1,1.6834837779401588,1.781170041572494,0.9451561269545643
RF,1.7100340583723546,1.3247490245229672,1.290836246501956
media,1.834925073664414,1.9544442627789629,0.9388474814090588
GBT,2.0342240651052537,0.21490629892206675,9.465632581774354
persistencia,3.3022716875220137,3.2945246146739287,1.0023514994587017
