metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,1.9991270665178884,2.6545232427559333,2.261458196021722
1. MAE  (L^1),test,mae_f,1.9529266844742668,2.5062814901395316,2.254885851136503
2. RMSE (L^2),train,rmse_f,2.5263251169506553,3.2666196166197903,2.8220973514255667
2. RMSE (L^2),test,rmse_f,2.440962675420433,3.1178089384895427,2.8174650465200615
3. E_max promedio por curva,train,linf_medio,5.413566705678322,6.6286602333531075,5.994007057283986
3. E_max promedio por curva,test,linf_medio,5.240467532953916,6.5187993654826695,5.930843289317076
4. E_max peor de la ventana,train,linf_max,6.945255333982577,11.86486521390306,8.57746820983186
4. E_max peor de la ventana,test,linf_max,7.221548515709045,9.439379981562718,8.40162930171356
5. MPIW,train,mpiw,4.7768601504073365,4.962538248031502,4.878627465224929
5. MPIW,test,mpiw,4.810074261388102,4.932941170545282,4.867878751921725
6. PICP puntual,train,picp,0.534,0.68,0.6103274509803922
6. PICP puntual,test,picp,0.5546666666666666,0.6626666666666666,0.6086476868327402
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
8. Winkler,train,winkler,23.109635771854606,38.862439847142696,29.42169543089178
8. Winkler,test,winkler,21.69074266028294,36.82445303348993,29.49138689319874
9. Winkler max promedio,train,winkler_max_medio,124.85893251953368,172.63627901879119,147.49097294248656
9. Winkler max promedio,test,winkler_max_medio,118.370343430088,168.1224428780624,145.10401020872973
10. Winkler max peor ventana,train,winkler_max_glob,185.90654707892023,382.80706830912897,251.53982934872533
10. Winkler max peor ventana,test,winkler_max_glob,199.28706890811088,281.0375047562645,244.02068344409707
