bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.9215207416776359,0.1492448896565992,0.16155703062094273,0.47908709927488186,0.9713261648745519,3.25931027677965,0.03219068100358424,aproximadamente uniforme,279
train,FPC 2,0.9979643295364395,0.004883750812954113,0.02159424756995615,0.5637533189174707,0.9605734767025089,3.944241377454932,0.031592831541218724,aproximadamente uniforme,279
test,FPC 1,1.0206662425710185,0.12117277924450098,0.15664411949546858,0.5168193466985259,0.9416666666666667,3.392924755488833,0.07917777777777779,aproximadamente uniforme,120
test,FPC 2,1.109082794835526,0.00682808591846229,0.0218148614027576,0.6299147773469628,0.9083333333333333,3.9481753461062907,0.05637777777777778,aproximadamente uniforme,120
