t,b_t,b_t_norm,q_interaccion,q_lineal,razon_q_lineal,estrato_q,nivel_curva,nivel_sin_tend,bloque
202,1.511278195488722,0.5037593984962406,0.7546871146708568,1.2874474525671566,0.5861886736938418,3,2.9908617572453653,1.479583561756643,train
203,1.518796992481203,0.506265664160401,0.5700036084241001,1.007739550874361,0.5656259178569889,3,3.0700585140649235,1.5512615215837198,train
204,1.5263157894736843,0.5087719298245614,0.6170296031772174,1.0493562185480947,0.5880077634942203,3,3.5305308343743644,2.0042150449006804,train
205,1.5338345864661653,0.5112781954887218,0.8581096019668158,1.2779699552363735,0.6714630484470974,3,2.345892160164909,0.8120575736987443,train
206,1.5413533834586466,0.5137844611528822,0.0793811635083451,0.5821074125351638,0.1363685838711938,0,2.358793794631795,0.8174404111731485,train
207,1.5488721804511276,0.5162907268170426,0.13816396450052637,0.532429369620512,0.25949726364457026,0,0.6619695856832001,-0.8869025947679275,train
208,1.556390977443609,0.518796992481203,0.042308862859833624,0.5928650307643489,0.07136339750935737,0,0.6497256483366384,-0.9066653291069707,train
209,1.5639097744360901,0.5213032581453634,0.07150075228357947,0.5860712093538973,0.1220001104684942,0,1.0929780245013394,-0.4709317499347504,train
210,1.5714285714285716,0.5238095238095238,0.2963518172804782,0.28751383677533526,1.0307393223375507,1,2.467370081300369,0.8959415098717973,train
211,1.5789473684210527,0.5263157894736842,0.19405934538781805,0.5242524375236494,0.3701639353447239,1,2.5715560266332673,0.9926086582122148,train
212,1.586466165413534,0.5288220551378446,0.1399820209385275,0.6035635022509894,0.23192592066363307,0,1.8326322694586081,0.24616610404507408,train
213,1.593984962406015,0.531328320802005,0.3384912443500209,0.1691575498484643,2.0010413052994096,2,0.19848087981154122,-1.3955040825944738,train
214,1.6015037593984962,0.5338345864661654,0.47556448963903963,0.9386196958528652,0.5066636591371799,3,1.6600457306562706,0.05854197125777456,train
215,1.6090225563909772,0.5363408521303258,0.3386661799603731,0.07730587104550742,4.380859763691318,2,0.8390302002129645,-0.7699923561780129,train
216,1.6165413533834587,0.5388471177944862,0.2627484589847517,0.6204721232034834,0.42346537283284763,1,1.5552515625234695,-0.06128979085998927,train
217,1.6240601503759398,0.5413533834586466,0.3625616975161832,0.2071585665285736,1.7501651203315056,2,1.3724762714669305,-0.25158387890900946,train
218,1.6315789473684212,0.543859649122807,0.3299008824080864,0.1564371671465693,2.108839532353557,2,1.5535365894500894,-0.0780423579183315,train
219,1.6390977443609023,0.5463659147869674,0.34117286843816247,0.06508670378469024,5.241821272233692,2,1.8522310227445322,0.21313327838362942,train
220,1.6466165413533835,0.5488721804511278,0.3436711192948994,0.1272617218603923,2.700506595941794,2,0.8427509795780899,-0.8038655617752937,train
221,1.6541353383458646,0.5513784461152882,0.2558424073260794,0.5555413955593131,0.4605280711233048,1,0.503767256573529,-1.1503680817723354,train
222,1.6616541353383458,0.5538847117794486,0.060240903264476925,0.7297095950991477,0.08255462675708934,0,0.30304382390568735,-1.3586103114326584,train
223,1.6691729323308269,0.556390977443609,0.22186609648653213,0.8735856682244741,0.25397176780322595,1,1.564663182058729,-0.10450975027209802,train
224,1.6766917293233083,0.5588972431077694,0.3518228138320159,0.14337933771557318,2.453790200439757,2,0.9531619694585637,-0.7235297598647447,train
225,1.6842105263157894,0.5614035087719298,0.09996597343674311,0.503316966418703,0.1986143525978075,0,0.7315709060911776,-0.9526396202246116,train
226,1.6917293233082709,0.5639097744360902,0.11819472726997694,0.5802386551184535,0.20370019513065352,0,-0.5113796264261525,-2.203108949734423,train
227,1.699248120300752,0.5664160401002506,0.9149598066952778,1.3736504469421167,0.6660790659895098,3,0.49391720694156066,-1.2053309133591912,train
228,1.7067669172932332,0.568922305764411,0.11540133704170426,0.7136394674161812,0.1617081766224742,0,0.9225578099661368,-0.7842091073270963,train
229,1.7142857142857142,0.5714285714285714,0.18069628945544658,0.4961684422633283,0.36418335803700064,0,2.9314276130380947,1.2171418987523799,train
230,1.7218045112781954,0.5739348370927319,0.013100236865362241,0.7793845856340729,0.016808437203956847,0,2.524668086929882,0.8028635756516862,train
231,1.7293233082706765,0.5764411027568922,0.2148787846451496,0.504231445648849,0.42615109886421676,1,1.4850908557143336,-0.24423245255634257,train
232,1.736842105263158,0.5789473684210527,0.30564303273572424,0.22773429717294405,1.3421036555754946,1,2.51350084441914,0.7766587391559817,train
233,1.744360902255639,0.581453634085213,0.25086113294135887,0.4460576978697255,0.5623961522005271,1,3.084211764605848,1.3398508623502083,train
234,1.7518796992481205,0.5839598997493735,0.06609809862689094,0.8506841990381506,0.07769992519154177,0,1.8995269953358995,0.14764729608777913,train
235,1.7593984962406015,0.5864661654135338,0.3384598044848379,0.11440770493312091,2.9583654761949005,2,0.9253770980487589,-0.8340213981918427,train
236,1.7669172932330828,0.5889724310776943,0.09868366619916932,0.5623321774190716,0.17548998645621955,0,0.4091567410755538,-1.3577605521575289,train
237,1.7744360902255638,0.5914786967418546,0.09040086000222156,0.8567448241237187,0.10551666897396648,0,1.7856980811295584,0.011261990903994728,train
238,1.781954887218045,0.5939849624060151,0.3768755414007313,0.13603940697750877,2.7703409605647553,2,2.2167645497850246,0.4348096625669792,train
239,1.789473684210526,0.5964912280701754,0.34234464014431126,0.31623043178967686,1.0825796815532378,2,3.5303747640582674,1.740901079847741,train
240,1.7969924812030076,0.5989974937343359,0.5205795930236516,1.0914072272509734,0.4769801592159902,3,2.0070523020501105,0.21005982084710315,train
241,1.8045112781954886,0.6015037593984962,0.20221653370850196,0.22720873295402885,0.8900033510129931,1,2.8323389452286913,1.0278276670332025,train
242,1.81203007518797,0.6040100250626567,0.10466187852657687,0.6232237047199365,0.16793629275319316,0,2.7531585233734286,0.9411284481854585,train
243,1.8195488721804511,0.606516290726817,0.14001693570613563,0.7008919717174211,0.19976963834105138,0,2.3027461152483584,0.483197243067907,train
244,1.8270676691729324,0.6090225563909775,0.34050049933709164,0.3149082662112222,1.081268851509613,2,3.6056348233051017,1.77856715413217,train
245,1.8345864661654134,0.6115288220551378,0.38877530242377034,1.1298095448268393,0.3441069374956964,2,4.529370125748228,2.6947836595828143,train
246,1.8421052631578947,0.6140350877192983,1.335048993438813,1.709821024408485,0.780812128509576,3,4.315364469436775,2.47325920627888,train
247,1.8496240601503757,0.6165413533834586,1.3524240917356938,1.6977432098263523,0.7966010901460309,3,3.5178789922759113,1.6682549321255358,train
248,1.8571428571428572,0.6190476190476191,0.8948591452915327,1.1741296432141046,0.762146795682556,3,3.472626256065257,1.6154833989223998,train
249,1.8646616541353382,0.6215538847117794,0.7081715369368424,1.0743541650426418,0.6591602285162032,3,2.4421290148312704,0.5774673606959324,train
250,1.8721804511278197,0.6240601503759399,0.13195082107103476,0.44210475046761377,0.29846053662954425,0,2.390946053987518,0.5187656028596983,train
251,1.8796992481203008,0.6265664160401002,0.32872130738251326,0.37445951545369843,0.8778553990922935,2,1.7802631798851372,-0.0994360682351637,train
252,1.887218045112782,0.6290726817042607,0.3429613459427085,0.13414674652157302,2.556613222725865,2,2.4765266889904214,0.589308643877639,train
253,1.894736842105263,0.631578947368421,0.2965908725920775,0.33076815671737303,0.8966729915464671,1,1.3965207558608528,-0.4982160862444101,train
254,1.9022556390977443,0.6340852130325815,0.23865280616837614,0.33645641162237083,0.7093127012132356,1,1.9623382370176181,0.06008259791987423,train
255,1.9097744360902253,0.6365914786967418,0.3748193643057874,0.14875541369398257,2.5197023422412057,2,1.5409871593740312,-0.36878727671619405,train
256,1.9172932330827068,0.6390977443609023,0.2503001831007082,0.27148087339185506,0.9219809114855222,1,1.4260847524082156,-0.4912084806744912,train
257,1.9248120300751879,0.6416040100250626,0.2931152559288824,0.3249057686055938,0.9021546683730869,1,-0.1651660351257008,-2.0899780652008886,train
258,1.9323308270676693,0.6441102756892231,0.942277904944784,1.338815404932946,0.7038146569518877,3,2.3242789805236197,0.39194815345595024,train
259,1.9398496240601504,0.6466165413533834,0.1814911171804956,0.36127651816251044,0.5023606795802232,0,1.315009924866797,-0.6248396991933534,train
260,1.9473684210526316,0.6491228070175439,0.23443213353449566,0.3915804395909178,0.5986819305361774,1,0.681157548896674,-1.2662108721559577,train
261,1.9548872180451127,0.6516290726817042,0.35336802536083795,0.8512175268768618,0.41513245933428317,2,1.5710460441984755,-0.3838411738466372,train
262,1.962406015037594,0.6541353383458647,0.30298066381561906,0.24875502924195825,1.2179880935026917,1,0.8996291578928267,-1.062776857144767,train
263,1.969924812030075,0.656641604010025,0.07865536526494431,0.702596671217294,0.11194952735638332,0,0.3162344712710761,-1.653690340758999,train
264,1.9774436090225564,0.6591478696741855,0.3102145938923596,1.01556665382777,0.30545960988688486,1,-0.08474056251994337,-2.0621841715425,train
265,1.9849624060150375,0.6616541353383458,0.9285844166679788,1.328105447900855,0.6991797361690357,3,1.416393121484785,-0.5685692845302527,train
266,1.992481203007519,0.6641604010025063,0.31586536955092326,0.3545460987328222,0.8909007056624028,2,0.25875694003886274,-1.7337242629686564,train
267,2.0,0.6666666666666666,0.5432349617245242,1.0898921932887344,0.49842999616808004,3,1.563664496764814,-0.4363355032351864,train
268,2.007518796992481,0.669172932330827,0.3030739500372992,0.2712676903189882,1.117250453531379,1,1.1110513083366713,-0.8964674886558098,train
269,2.015037593984962,0.6716791979949873,0.023647358527912634,0.6200213095131024,0.038139589986806596,0,1.3314795724180548,-0.6835580215669073,train
270,2.0225563909774436,0.6741854636591479,0.253683323885726,0.40309366209139286,0.6293408895826518,1,2.7624543245142683,0.7398979335368249,train
271,2.0300751879699246,0.6766917293233082,0.38604848289638166,0.5688968927821195,0.6785913015071318,2,3.6971339605403135,1.6670587725703896,train
272,2.037593984962406,0.6791979949874687,0.36744491269980983,1.063819548932202,0.34540154208355067,2,1.8236950429052077,-0.21389894205719798,train
273,2.045112781954887,0.681704260651629,0.302651728503443,0.08728989049864186,3.4672025222457115,1,0.4365187219736957,-1.6085940599811914,train
274,2.0526315789473686,0.6842105263157895,0.5793017527277575,1.04753964081516,0.5530117717330147,3,2.363097601417957,0.3104660224705887,train
275,2.0601503759398496,0.6867167919799498,0.31002986470507377,0.24846319627995048,1.2477898914081198,1,3.078378652506735,1.0182282765668853,train
276,2.067669172932331,0.6892230576441104,0.28760428923104264,0.7198319916843879,0.3995436331720353,1,3.1242255021562952,1.056556329223964,train
277,2.075187969924812,0.6917293233082707,0.15073661914485847,0.6545494680079037,0.23029064495861498,0,2.6749648522255467,0.5997768823007348,train
278,2.082706766917293,0.6942355889724311,0.259749761650707,0.36808728155929615,0.7056743730735593,1,2.8956106041493617,0.8129038372320692,train
279,2.090225563909774,0.6967418546365914,0.19463008497092077,0.5169888976141883,0.37646859704164626,1,2.529459244453193,0.43923368054341894,train
280,2.0977443609022557,0.6992481203007519,0.2902568836596538,0.28668734462233003,1.0124509822434824,1,4.009656275635815,1.9119119147335593,train
281,2.1052631578947367,0.7017543859649122,0.5862814157200934,1.1828990424156585,0.4956309834546981,3,3.0705511731082686,0.965288015213532,test
282,2.112781954887218,0.7042606516290727,0.04606042140885075,0.6076642420728661,0.07579913086827242,0,4.5773550824063856,2.4645731275191682,test
283,2.1203007518796992,0.706766917293233,1.13727014128279,1.5419142250106606,0.7375703024433328,3,4.456525131309611,2.336224379429913,test
284,2.1278195488721803,0.7092731829573934,1.2297389403120853,1.52889574950292,0.804331453411328,3,3.075106795531908,0.947287246659727,test
285,2.1353383458646613,0.7117794486215537,0.376707970673206,0.7514455889470026,0.5013110412971952,2,3.5092086420649986,1.3738702962003362,test
286,2.142857142857143,0.7142857142857143,0.47049818384998765,0.9201620066978909,0.5113210287158295,3,4.387396197306976,2.2445390544498336,test
287,2.150375939849624,0.7167919799498746,1.1351489617067445,1.4505197408870671,0.782580843065633,3,6.584293650016855,4.433917710167233,test
288,2.1578947368421053,0.7192982456140351,1.5454806470517806,2.8545489164996924,0.541409761142535,3,5.372242709751172,3.214347972909067,test
289,2.1654135338345863,0.7218045112781954,1.4881332815300985,2.181425447448551,0.6821838826858171,3,4.387001811866351,2.221588278031765,test
290,2.172932330827068,0.7243107769423559,1.2174116592772757,1.521286548227863,0.8002513797912897,3,3.6528851435591227,1.4799528127320536,test
291,2.180451127819549,0.7268170426065163,0.6892910110470338,1.0203749080850768,0.6755272063095089,3,4.212430075707972,2.0319789478884225,test
292,2.1879699248120303,0.7293233082706768,1.0050953779472656,1.3327033876428644,0.7541778517761293,3,4.2968039661365856,2.1088340413245557,test
293,2.1954887218045114,0.7318295739348372,1.103616124584366,1.3898396979320131,0.7940600101051019,3,3.888332413446099,1.6928436916415874,test
294,2.2030075187969924,0.7343358395989975,0.9996707100426179,1.2156061773044708,0.822363960225444,3,5.129403979216543,2.926396460419551,test
295,2.2105263157894735,0.7368421052631579,1.460903728787995,1.9394930498046268,0.7532399917262699,3,3.1680742013521503,0.9575478855626771,test
296,2.218045112781955,0.7393483709273183,0.16222943328166164,0.7349412215998489,0.22073796994066308,0,2.162929772420447,-0.055115340361507635,test
297,2.225563909774436,0.7418546365914787,0.3472161514464075,0.06090912656180216,5.700560343680197,2,1.309933728860245,-0.9156301809141909,test
298,2.2330827067669174,0.7443609022556391,0.024283027346208227,0.6041695046461649,0.04019240818920464,0,0.7693503474521077,-1.4637323593148097,test
299,2.2406015037593985,0.7468671679197995,0.35473621753976925,0.9335551251421753,0.37998422159135475,2,1.6556606589531002,-0.5849408448062982,test
300,2.2481203007518795,0.7493734335839598,0.311891775108819,0.32980406767026865,0.945688078719035,1,2.5807120514099697,0.33259175065809005,test
301,2.2556390977443606,0.7518796992481201,0.33150014507312947,0.19637163841275448,1.6881263901070467,2,3.035995421987665,0.7803563242433044,test
302,2.263157894736842,0.7543859649122807,0.23512410260473404,0.45316060509787115,0.5188538014109881,1,2.108012152610527,-0.15514574212631507,test
303,2.270676691729323,0.7568922305764411,0.32466036729376757,0.15165952782309094,2.1407185684534116,2,1.8639368671289502,-0.40673982460037245,test
304,2.2781954887218046,0.7593984962406015,0.31609871143222523,0.23984707046194542,1.3179177499371544,2,3.5389284242021124,1.2607329354803076,test
305,2.2857142857142856,0.7619047619047619,0.06469750974591111,0.7757448194275878,0.0834005050702763,0,3.5006738432057736,1.214959557491488,test
306,2.293233082706767,0.7644110275689223,0.22495616465734397,0.802795827760927,0.2802159115410052,1,3.268710550340895,0.9754774676341278,test
307,2.300751879699248,0.7669172932330827,0.04048918045422625,0.6197162534854463,0.06533503071204685,0,4.792284937128213,2.491533057428964,test
308,2.3082706766917296,0.7694235588972432,1.0854332787367877,1.5727226350478816,0.6901619233729295,3,4.993064948740488,2.684794272048759,test
309,2.3157894736842106,0.7719298245614036,1.3982751624894227,1.7844079287105017,0.7836073467236178,3,3.5679025321857685,1.2521130585015579,test
310,2.3233082706766917,0.7744360902255639,0.6622832966225533,0.9397852147275755,0.7047177229900724,3,4.61045137412822,2.287143103451529,test
311,2.3308270676691727,0.7769423558897243,1.2130389297426147,1.5020606556819243,0.8075831859079646,3,4.891669122372232,2.560842054703059,test
312,2.338345864661654,0.7794486215538847,1.336145152876534,1.7023158574612434,0.7848984940251924,3,3.769670683539557,1.4313248188779035,test
313,2.345864661654135,0.7819548872180451,0.8370540237266136,1.0560051073243373,0.7926609615056759,3,3.475592387227344,1.129727725573209,test
314,2.3533834586466167,0.7844611528822055,0.3460755320984686,0.7927310538625028,0.43656108892448475,2,4.070002822128213,1.7166193634815974,test
315,2.3609022556390977,0.7869674185463659,0.5849821684212848,1.1072797272980541,0.5283056792241091,3,3.284942691929294,0.9240404362901962,test
316,2.3684210526315788,0.7894736842105262,0.05212264977370631,0.6213914617147801,0.08388053744715067,0,2.7357288773290453,0.3673078246974665,test
317,2.37593984962406,0.7919799498746866,0.32366476030409363,0.216667436922535,1.4938320446362843,2,1.5658514646976323,-0.8100883849264275,test
318,2.3834586466165413,0.7944862155388471,0.09521429664039618,0.5855119798436997,0.162617162275336,0,1.489338569233076,-0.8941200773834652,test
319,2.3909774436090223,0.7969924812030075,0.10678200333070897,0.5864012894398883,0.18209714960330955,0,2.5946344256526204,0.20365698204359792,test
320,2.398496240601504,0.7994987468671679,0.36185322580350265,0.15059325650315442,2.402851457003475,2,1.6958437188918465,-0.7026525217096574,test
321,2.406015037593985,0.8020050125313283,0.1792728690669296,0.45174898453410794,0.39684177542051374,0,3.358017517231227,0.9520024796372426,test
322,2.4135338345864663,0.8045112781954887,0.266055924756504,0.5735710362841884,0.46385871657696603,1,2.942813394338242,0.5292795597517754,test
323,2.4210526315789473,0.8070175438596491,0.30419149820375113,0.2995436360323194,1.01551647777598,1,2.3613972660820104,-0.05965536549693702,test
324,2.428571428571429,0.8095238095238096,0.3421868149593057,0.07315563969587666,4.677517910879436,2,1.5921486827415512,-0.8364227458298775,test
325,2.43609022556391,0.81203007518797,0.09704427699700081,0.5421452118618829,0.17900052398087737,0,-0.12929986232529958,-2.56539008788921,test
326,2.443609022556391,0.8145363408521303,1.1414539259244525,1.5841723690402008,0.7205364442860613,3,-0.2577473840279912,-2.701356406584382,test
327,2.451127819548872,0.8170426065162907,0.9992720935950348,1.6438425876415634,0.607887945663155,3,1.347122833877583,-1.1040049856712892,test
328,2.4586466165413534,0.8195488721804511,0.13102235137179252,0.6261045360108476,0.20926593537652072,0,0.7230454638384237,-1.7356011527029296,test
329,2.4661654135338344,0.8220551378446115,0.2943073508387619,1.0399946086412124,0.2829893043611873,1,0.5252504481537306,-1.9409149653801034,test
330,2.473684210526316,0.8245614035087719,0.754256520808068,1.2283199190612335,0.6140554338518932,3,1.2588894514626405,-1.2147947590636754,test
331,2.481203007518797,0.8270676691729323,0.16715062058023497,0.7130381902670573,0.23442029173448806,0,0.24833130205676382,-2.2328717054620335,test
332,2.488721804511278,0.8295739348370926,1.0540506151414515,1.4190188783526354,0.7428023905961828,3,2.912507132729139,0.4237853282178602,test
333,2.496240601503759,0.832080200501253,0.2602570486098745,0.515623550964647,0.5047423612109576,1,3.4455737755662517,0.9493331740624936,test
334,2.5037593984962405,0.8345864661654135,0.09095268508917895,0.631294159565804,0.1440733827661815,0,3.122293905271961,0.6185345067757203,test
335,2.5112781954887216,0.8370927318295739,0.30153990712608686,0.4136985025335552,0.7288880797958143,1,2.3067826288818205,-0.20449556660690132,test
336,2.518796992481203,0.8395989974937343,0.36818284564870274,0.1751586128784162,2.101996810766431,2,1.9303516622935952,-0.5884453301876078,test
337,2.526315789473684,0.8421052631578947,0.22202052284294976,0.39050918715267385,0.568541100048815,1,1.521292042571379,-1.0050237469023056,test
338,2.5338345864661656,0.8446115288220551,0.039886339855978885,0.6421151490137098,0.06211711391211434,0,1.5667666878773239,-0.9670678985888418,test
339,2.5413533834586466,0.8471177944862155,0.1362036359460653,0.5811724141134779,0.23436011868152884,0,0.979441201854335,-1.5619121816043122,test
340,2.548872180451128,0.8496240601503761,0.4167916737600541,1.0006439183219957,0.4165234666683252,2,2.6779025304062487,0.12903034995512055,test
341,2.556390977443609,0.8521303258145364,0.3715625376413628,0.21172947669132092,1.7548928162849122,2,3.463536336470313,0.9071453590267033,test
342,2.56390977443609,0.8546365914786967,0.20052909926028595,0.5216950051442527,0.38437994859628394,1,1.9857894681357797,-0.5781203063003106,test
343,2.571428571428571,0.8571428571428571,0.30423226182095475,0.4540725777757153,0.6700080046922087,1,2.3804780254213824,-0.19095054600718872,test
344,2.5789473684210527,0.8596491228070176,0.3246007296302232,0.28350451822339623,1.1449578710927066,2,3.255750735727323,0.6768033673062706,test
345,2.5864661654135337,0.8621553884711779,0.24519264319987252,0.4084289503053437,0.6003312033012478,1,2.442187861910528,-0.14427830350300597,test
346,2.593984962406015,0.8646616541353384,0.38945195868754195,0.21311193061718697,1.827452632800341,2,2.2369726111063026,-0.3570123512997128,test
347,2.601503759398496,0.8671679197994987,0.3810525892575246,0.4003441591401329,0.9518125356841896,2,4.025993116630169,1.4244893572316732,test
348,2.6090225563909772,0.869674185463659,0.040741597225501025,0.832634408379946,0.04893095554959327,0,3.7684887721305222,1.1594662157395463,test
349,2.6165413533834583,0.8721804511278194,0.08845528619784113,0.7389800479984566,0.11969915349869617,0,3.914920372779537,1.298379019396079,test
350,2.6240601503759398,0.87468671679198,0.1975583693792945,0.8509216722766544,0.23216986453138977,1,5.237172100083853,2.613111949707914,test
351,2.631578947368421,0.8771929824561403,1.2895221989359333,1.670142433864232,0.7721031289243683,3,5.451081338902947,2.8195023915345248,test
352,2.6390977443609023,0.8796992481203008,1.4218552234518347,1.8491875192146592,0.7689080791847922,3,4.455077955579625,1.8159802112187238,test
353,2.6466165413533833,0.8822055137844611,0.9090831303381117,1.2267799469746454,0.7410319451177826,3,4.235145836360551,1.5885292950071688,test
354,2.654135338345865,0.8847117794486216,0.8135446167858581,1.1090122186812894,0.7335758822867005,3,3.553620775037265,0.8994854366913999,test
355,2.661654135338346,0.8872180451127819,0.1593938434315251,0.6389486849723718,0.24946266762943148,0,2.739073879665477,0.07741974432713138,test
356,2.6691729323308273,0.8897243107769425,0.33548465861564053,0.08168517762599499,4.107044489169085,2,1.4981720161683485,-1.1710009161624788,test
357,2.6766917293233083,0.8922305764411028,0.13787908783607464,0.7536593582041546,0.18294616305782715,0,0.9064574002044921,-1.7702343291188163,test
358,2.6842105263157894,0.8947368421052632,0.5192932925680831,1.1021475453132277,0.47116494953541016,3,1.81606610941202,-0.8681444169037693,test
359,2.6917293233082704,0.8972431077694235,0.2194012254470067,0.5481146095567045,0.40028348382184253,1,1.8046012785730599,-0.8871280447352109,test
360,2.699248120300752,0.899749373433584,0.11194909700479917,0.5785713335519107,0.19349229820553293,0,3.518982390738633,0.8197342704378808,test
361,2.706766917293233,0.9022556390977443,0.26214479867560847,0.521564137825198,0.5026127750437209,1,3.353317350349838,0.6465504330566055,test
362,2.7142857142857144,0.9047619047619048,0.24476062925261788,0.4045582753553705,0.6050071007387409,1,2.3807450649475945,-0.3335406493381197,test
363,2.7218045112781954,0.9072681704260651,0.36485615153652956,0.3111809028972964,1.1724888903511808,2,1.7345614349006602,-0.987243076377535,test
364,2.7293233082706765,0.9097744360902255,0.0016206246999622552,0.6392617720264075,0.0025351503419718145,0,3.1167729833443047,0.3874496750736283,test
365,2.7368421052631575,0.9122807017543858,0.4630586513845338,0.4326393123504534,1.0703110840039418,3,2.5472130374828765,-0.1896290677802806,test
366,2.744360902255639,0.9147869674185464,0.2812792217072783,0.18526387694816362,1.5182626334975142,1,2.5614101387090997,-0.1829507635465396,test
367,2.75187969924812,0.9172932330827067,0.3098381465436481,0.18733384668676914,1.6539357517262314,1,2.858421100842853,0.10654140159473331,test
368,2.7593984962406015,0.9197994987468672,0.33154080209594267,0.12020429618028512,2.758144364480037,2,3.569388609647358,0.8099901134067569,test
369,2.7669172932330826,0.9223057644110275,0.3241865194285216,0.49604107699758293,0.6535477291331284,2,4.55600512521772,1.7890878319846377,test
370,2.774436090225564,0.924812030075188,0.2977311819789602,1.0542199641541106,0.28241846303665386,1,3.855247842648903,1.0808117524233396,test
371,2.781954887218045,0.9273182957393483,0.08642618343700256,0.7281552985299813,0.11869196531492934,0,3.5873117371255376,0.8053568499074923,test
372,2.7894736842105265,0.9298245614035089,0.2116134324850661,0.5074155120341636,0.4170417093413937,1,3.8811150377678745,1.0916413535573477,test
373,2.7969924812030076,0.9323308270676692,0.10693711266544263,0.6414883553422968,0.16670156484505666,0,2.5525123968006467,-0.24448008440236038,test
374,2.8045112781954886,0.9348370927318296,0.3435574964967243,0.13292121964600778,2.5846700580364623,2,2.3092401567484333,-0.4952711214470551,test
375,2.8120300751879697,0.9373433583959899,0.23327180862915356,0.33906409823209954,0.6879873447098843,1,3.007406035974432,0.19537596078646194,test
376,2.819548872180451,0.9398496240601504,0.36804009294655665,0.18574951187287,1.9813785201139549,2,3.343072392327091,0.5235235201466392,test
377,2.827067669172932,0.9423558897243107,0.30639908750430356,0.30132655539621495,1.0168340029023288,1,2.4147493601442847,-0.4123183090286474,test
378,2.8345864661654137,0.9448621553884712,0.262292500785694,0.2872947587577242,0.9129734977409921,1,1.879013905159381,-0.9555725610060328,test
379,2.8421052631578947,0.9473684210526315,0.10498259312976016,0.6072011675913283,0.17289590128129964,0,1.307867502009453,-1.5342377611484421,test
380,2.8496240601503757,0.9498746867167919,0.32884549041146743,1.0119168718347906,0.3249728308365986,2,2.262508899562672,-0.5871151605877039,test
381,2.8571428571428568,0.9523809523809522,0.46581892747873715,0.5653405193915982,0.8239616859234447,3,1.8324238696335862,-1.0247189875092708,test
382,2.8646616541353382,0.9548872180451128,0.06475889514489766,0.7006191261389509,0.0924309553205864,0,4.4110467126360655,1.5463850585007275,test
383,2.8721804511278193,0.9573934837092731,0.2948575944413386,0.9617819955974931,0.30657425049650944,1,4.942565184080696,2.070384732952877,test
384,2.8796992481203008,0.9598997493734336,1.073537148760306,1.362649512454757,0.7878307216551768,3,5.339250243179724,2.459550995059423,test
385,2.887218045112782,0.9624060150375939,1.334600541136879,1.6597714475669076,0.8040869380499929,3,5.766385281489766,2.879167236376985,test
386,2.8947368421052633,0.9649122807017544,1.441047314911027,1.9269192811921325,0.7478503790877479,3,5.461991980199288,2.5672551380940245,test
387,2.9022556390977443,0.9674185463659147,1.3733017407292885,1.7608469762875867,0.7799097588960489,3,5.414071748444704,2.51181610934696,test
388,2.909774436090226,0.9699248120300753,1.3497837429671369,1.7114486711478598,0.788679068044643,3,5.018930463677365,2.1091560275871384,test
389,2.917293233082707,0.9724310776942356,1.1846437175230604,1.4515878079384683,0.8161020029545994,3,4.21147465762052,1.2941814245378138,test
390,2.924812030075188,0.974937343358396,0.687401103100425,0.9421335622283473,0.7296217125251057,3,4.7770228102824985,1.8522107802073093,test
391,2.932330827067669,0.9774436090225563,0.848278648925008,1.2180146053267942,0.6964437414914366,3,5.127195416500905,2.194864589433237,test
392,2.9398496240601504,0.9799498746867168,1.1225976001215354,1.4716049980512473,0.7628389422488506,3,6.614486769897141,3.6746371458369906,test
393,2.9473684210526314,0.9824561403508771,1.5301991437095113,2.4134996517669536,0.6340167244645066,3,6.35326611351003,3.4058976924574,test
394,2.954887218045113,0.9849624060150376,1.5194325418570989,2.2924988636708847,0.6627844252991661,3,6.214334326794424,3.2594471087493115,test
395,2.962406015037594,0.9874686716791979,1.5076986956999026,2.20133054486808,0.6849033641107519,3,6.007640472340931,3.045234457303337,test
396,2.969924812030075,0.9899749373433583,1.4745355509267268,2.038126924942782,0.7234758212951446,3,5.179008422879879,2.2090836108498038,test
397,2.977443609022556,0.9924812030075186,1.2052208600446235,1.5241622270230415,0.7907431628184574,3,4.789202440974854,1.8117588319522986,test
398,2.9849624060150375,0.9949874686716792,1.0367514301322336,1.2798909901068634,0.8100310402573199,3,5.550357810464518,2.5653954044494798,test
399,2.9924812030075185,0.9974937343358395,1.3612865810871209,1.7025034681450466,0.799579329239372,3,4.621210024152417,1.6287288211448983,test
400,3.0,1.0,0.833752621991698,1.114642444664636,0.7480000658350583,3,4.363847634672381,1.363847634672381,test
