M,componente,bloque,picp,ace,mpiw,winkler,sd_banda,rmse,mpiw_sobre_rmse
2,FPC 1,train,0.9554597701149425,0.005459770114942586,0.8289048449743814,0.9491780403608427,0.21145920154002354,0.2098557825708558,3.9498785061808324
2,FPC 1,test,0.9633333333333334,0.01333333333333342,0.8273993974731613,0.967524443730284,0.21107515175614483,0.19802859709106777,4.178181382018596
2,FPC 2,train,0.9482758620689655,-0.0017241379310344307,0.5068229925513651,0.5964876640336949,0.12929395451941084,0.12741023087326284,3.9778830089046044
2,FPC 2,test,0.9433333333333334,-0.006666666666666599,0.5067731058262287,0.6260472005563812,0.12928122808026798,0.12871671929137515,3.937119502549237
