componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1148.8746344010583,1271.5276045088494,3.3973104234748743,1.0090201214384116,False
1,beta_j,fpc_1_lag2,2,2000,1019.9875229599238,1509.993761479962,2.2903149415420065,1.000472338562419,False
1,beta_j,fpc_1_lag3,2,2000,1642.2139504282636,1727.5382801469582,0.5672853556500749,0.9997536295439242,True
1,beta_j,fpc_1_lag4,2,2000,2000.0,2000.0,1.46051698108706,1.0004963975669496,True
1,p_j,fpc_1_lag1,2,2000,94.58096953516129,309.69851063724013,1.6201148893664132,1.0211359672680707,False
1,p_j,fpc_1_lag2,2,2000,207.51277366312522,269.17264075128185,2.5208950754469024,1.0000047871861253,False
1,p_j,fpc_1_lag3,2,2000,267.67210804778915,300.4345879203975,0.7836535820339507,1.0010847065162278,True
1,p_j,fpc_1_lag4,2,2000,182.49318049004165,216.75227338969128,2.405961187588282,0.9997501769153782,False
2,beta_j,fpc_2_lag1,2,2000,1682.9012965134737,1794.3951218486627,1.0539384040600752,1.0190300850064555,True
2,beta_j,fpc_2_lag2,2,2000,2000.0,2000.0,0.49581021589072727,1.0005283001985346,True
2,beta_j,fpc_2_lag3,2,2000,1197.511971270964,1598.755985635482,2.165707338072765,1.002492787631038,False
2,beta_j,fpc_2_lag4,2,2000,1788.5274989906407,1834.5976906284427,1.1979850059340165,1.0015146591689204,True
2,p_j,fpc_2_lag1,2,2000,426.3879872472525,430.3140176530558,2.1137157101682247,0.9998143816783779,False
2,p_j,fpc_2_lag2,2,2000,180.56914719715093,284.96101024787924,1.0614916184672152,1.0031619857427851,True
2,p_j,fpc_2_lag3,2,2000,14.19008255979769,148.3672324650364,11.354054704164952,1.0285924748572859,False
2,p_j,fpc_2_lag4,2,2000,7.874164461101626,195.3545734284497,9.737134935062414,1.1699694971262131,False
3,beta_j,fpc_3_lag1,2,2000,1044.8475327584265,1159.5469711871772,1.1474072044328434,1.0012627067406967,True
3,beta_j,fpc_3_lag2,2,2000,2000.0,2000.0,1.0969329297195893,1.00001468126966,True
3,beta_j,fpc_3_lag3,2,2000,1692.989381944017,1846.4946909720084,0.9683124597127772,1.000344105931536,True
3,beta_j,fpc_3_lag4,2,2000,2000.0,2000.0,0.7228230026245898,0.9999897343778684,True
3,p_j,fpc_3_lag1,2,2000,266.96080835508013,394.8995880132388,1.3944759591395557,1.0513867465062525,True
3,p_j,fpc_3_lag2,2,2000,214.65206325720627,268.79897641914687,1.7390821687174223,1.0040574734486902,True
3,p_j,fpc_3_lag3,2,2000,9.205591847739555,88.49662915683949,8.813762700691951,1.0700582700761216,False
3,p_j,fpc_3_lag4,2,2000,198.78689338452835,221.09014560079524,0.1594861631022486,1.0257965337982902,True
4,beta_j,fpc_4_lag1,2,2000,1068.724933854324,1408.2728436600341,1.151843787933538,1.0001610457684553,True
4,beta_j,fpc_4_lag2,2,2000,1666.1183662601397,1821.1365941778813,0.7376171419684189,0.9998327887221513,True
4,beta_j,fpc_4_lag3,2,2000,1936.8241537549131,1947.3202605385013,1.287856470032907,1.000060445399584,True
4,beta_j,fpc_4_lag4,2,2000,1756.838887292547,1847.5772604499498,1.1691140327971956,1.0001400119900274,True
4,p_j,fpc_4_lag1,2,2000,171.4845057926365,267.3737797412149,2.0107645489303074,1.002917586006501,False
4,p_j,fpc_4_lag2,2,2000,7.380312696584249,140.88782089998983,7.6867688753372,1.077060156688321,False
4,p_j,fpc_4_lag3,2,2000,44.50354378482641,143.5334350685643,2.1729738400019882,1.0068096355466314,False
4,p_j,fpc_4_lag4,2,2000,7.760344318800149,131.03772085329186,4.329811879000202,1.2107160988741086,False
