objetivo,metrica,bloque,columna,minimo,maximo,promedio
curva_suavizada,1. MAE  (L^1),train,mae_f,0.29595067931280067,0.5214218553546868,0.4044403978670184
curva_suavizada,1. MAE  (L^1),test,mae_f,0.33894858799397193,0.5407196019917369,0.4282841261606978
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.3818720240642605,0.6482999392048215,0.5119563248481571
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.4309469312106269,0.6691651496044324,0.5481324916545687
curva_suavizada,3. E_max promedio por curva,train,linf_medio,0.640608437869843,1.0284659682761754,0.8495562452909212
curva_suavizada,3. E_max promedio por curva,test,linf_medio,0.7711012347241953,1.0556360843056105,0.9059566048335542
curva_suavizada,4. E_max peor de la ventana,train,linf_max,1.2756771400034872,2.212983412944369,1.5836674855208446
curva_suavizada,4. E_max peor de la ventana,test,linf_max,1.3676642730573492,2.4586019715207232,1.801109370976719
curva_suavizada,5. MPIW,train,mpiw,1.8103591448835121,2.096112709385497,1.9293336141573951
curva_suavizada,5. MPIW,test,mpiw,1.8067308472341874,2.085142976289308,1.9616709673004171
curva_suavizada,6. PICP puntual,train,picp,0.8955555555555555,0.9928888888888889,0.9527136431784109
curva_suavizada,6. PICP puntual,test,picp,0.8973333333333333,0.9853333333333333,0.9391193111931119
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.43333333333333335,0.9666666666666667,0.7271364317841079
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.5333333333333333,0.8666666666666667,0.6981549815498156
curva_suavizada,8. Winkler,train,winkler,1.8703941606784715,2.757403736495635,2.210911927124049
curva_suavizada,8. Winkler,test,winkler,1.89868005735111,2.932193388141832,2.367811141713594
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,2.8243086002027864,7.019870214871286,4.40952639389344
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,3.0515704399667696,6.4981934952224885,4.7841278719911
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,7.512983556731974,28.434728701251615,19.240181985986553
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,10.855270348990317,32.35435468058527,20.348591492587843
representacion_fpca,1. MAE  (L^1),train,mae_f,0.2904325352079125,0.5173541038811852,0.4011906407771074
representacion_fpca,1. MAE  (L^1),test,mae_f,0.33740403388891915,0.5390861398916812,0.4251750311438767
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.37661841156165915,0.6437215192542445,0.5071772915588942
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.4263898091420943,0.6653108887786928,0.5437115113617691
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.56335637382446,0.9665192159343582,0.7923525994151072
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.7105306227168263,1.0015135523657568,0.8556330872069408
representacion_fpca,4. E_max peor de la ventana,train,linf_max,1.0728626837612434,1.8570720917930807,1.4839279547022801
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.2782362246023686,2.2658487136701666,1.7189398000949303
representacion_fpca,5. MPIW,train,mpiw,1.8103591448835121,2.096112709385497,1.9293336141573951
representacion_fpca,5. MPIW,test,mpiw,1.8067308472341874,2.085142976289308,1.9616709673004171
representacion_fpca,6. PICP puntual,train,picp,0.8933333333333333,0.9946666666666667,0.9548192570381475
representacion_fpca,6. PICP puntual,test,picp,0.8977777777777778,0.9888888888888889,0.9423813038130382
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.43333333333333335,0.9666666666666667,0.7914542728635682
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.5666666666666667,0.9,0.7424354243542435
representacion_fpca,8. Winkler,train,winkler,1.842733413233887,2.7510168578122927,2.1793252576271236
representacion_fpca,8. Winkler,test,winkler,1.8690465086447723,2.8825423444651546,2.328462351367552
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.4687945373896594,5.896929600204618,3.8178502510502024
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.638171774776833,5.743109887509809,4.2330484328984355
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,4.656570404887171,25.07113561731285,16.028052056746375
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,9.18538509767649,29.83282245470385,18.1937338718728
