bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.7714704876790587,0.40542819354259896,0.5488704806315722,0.4169513529966516,0.9605734767025089,3.1065079974764993,0.05002652329749102,aproximadamente uniforme,279
train,FPC 2,0.937888893520786,0.12122326753476764,0.29659549551920705,0.5307042222837044,0.953405017921147,3.770390596302179,0.044777777777777805,aproximadamente uniforme,279
train,FPC 3,1.0011454309326493,0.0001441283687065864,0.0011885053539144874,0.569519340390965,0.953405017921147,3.924079893086119,0.03857634408602151,aproximadamente uniforme,279
test,FPC 1,0.7590467791915152,0.39283244709026177,0.530437935174588,0.41188198468901993,0.975,3.139244703389705,0.08148888888888889,aproximadamente uniforme,120
test,FPC 2,1.0388031651255218,0.13839125494586346,0.29228569427743883,0.5877399927813116,0.8916666666666667,3.7985440828651194,0.054266666666666685,aproximadamente uniforme,120
test,FPC 3,1.073724532518498,-0.050267391815643325,0.0011832652847981223,0.5977720335588177,0.9166666666666666,3.924153066724539,0.10226666666666673,aproximadamente uniforme,120
