bloque,MISE,RMSE_f,MISE_truncamiento,energy,Cob95_puntual,ancho_medio,n
train,2.6317958211645194,1.6222810549237514,0.005338968825741088,8.105398807107239,0.9555555555555556,6.49772938100279,279
test,2.603603620042457,1.6135685978731915,0.005480151491580717,8.141946402448314,0.9676666666666667,6.554743230554329,120
