1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.106849544943045549e-01,1.826983347481886955e-01,6.565298863509236998e-03,5.141189399772306542e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.469113379266777653e-01,3.275472331352536348e-01,2.513013378608703816e-02,4.112951519817845234e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.068283221132016125e-01,4.377856444830514060e-01,5.399791226580854392e-02,1.388121137938522990e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.885850788699584113e-01,5.166525181134385969e-01,9.147204180074890167e-02,3.290361215854276187e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.903307800130298100e-01,5.673868033482716289e-01,1.358559298889832068e-01,6.426486749715382141e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.102145973584980121e-01,5.932274495094072009e-01,1.854529840285866760e-01,1.110496910350818392e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.463857027224448881e-01,5.974134059187017343e-01,2.385666117176343526e-01,1.763427964121901462e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.699326792095237793e-02,5.831836218980119835e-01,2.935002204542014326e-01,2.632288972683420950e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.018646477010246298e-02,5.537770467691943699e-01,3.485572177363631674e-01,3.747927072434011075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.411446508597713867e-02,5.124326298541054259e-01,4.020410110621943645e-01,5.141189399772305713e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.692644068465836565e-02,4.623893204746016838e-01,4.522550079297705250e-01,6.842923091096939081e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.771563382228102008e-03,4.068860679525398982e-01,4.975026158371667062e-01,8.883975282806547136e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799004994768325753e-03,3.491618216097763794e-01,5.360872422824578543e-01,1.129519311129975750e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.579373383610053138e-04,2.924555307681677707e-01,5.663122947637192484e-01,1.410742371297521169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.400012092077468684e-01,5.864848824353938728e-01,1.735134970617074335e-01,4.112951519817844772e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.939865358419047559e-01,5.956968656019058228e-01,2.102277588033614197e-01,8.883975282806545173e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.542646783013839340e-01,5.947909880296660123e-01,2.503968998216624664e-01,5.474338472877550953e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.203729295402049260e-01,5.848468994926263598e-01,2.930955060246514532e-01,1.684664942517389219e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.184858251238815774e-02,5.669442497647392276e-01,3.373981633203694264e-01,3.809004402503312313e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.822893017195427734e-02,5.421626886199567563e-01,3.823794576168572101e-01,7.228923591231844678e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.905126547292365524e-02,5.115818658322311974e-01,4.271139748221558508e-01,1.225289387268932786e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.385288136931673131e-02,4.762814311755145802e-01,4.706763008443066720e-01,1.918938661086213790e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.217107081515406683e-02,4.373410344237589897e-01,5.121410215913502206e-01,2.834687316973658056e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.354312676445620402e-02,3.958403253509170661e-01,5.505827229713277093e-01,4.003382491329898069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.506342171243570588e-03,3.528589537309407831e-01,5.850759908922801289e-01,5.455871320553565967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.598009989536651507e-03,3.094765693377820037e-01,6.146954112622483590e-01,7.223000941043306034e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.355423173355967950e-03,2.667728219453932015e-01,6.385155699892735015e-01,9.335618489197747283e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.158746767220106276e-04,2.258273613277266278e-01,6.556110529813963250e-01,1.182457110141551110e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.665745365526244754e-05,1.877198372587344233e-01,6.650564461466579314e-01,1.472070591409524176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.535150928868971865e-01,6.659460775603945892e-01,1.805355391914924001e-01,3.290361215854275818e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.237023637954974553e-01,6.581417520515400188e-01,2.180148099158325525e-01,1.410742371297527215e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.802315098151478945e-02,6.425022538974327624e-01,2.587638770984278525e-01,7.107180226245236139e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.616898308096271830e-02,6.199529971900316072e-01,3.018573266473192351e-01,2.020693081686503537e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.783138872985479906e-02,5.914193960212952295e-01,3.463697444705479134e-01,4.379470778302041629e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.270189656420482482e-02,5.578268644831828604e-01,3.913757164761547669e-01,8.095522476457474997e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.047203522002648116e-02,5.201008166676537314e-01,4.359498285721805644e-01,1.347731954013911375e-02,0.000000000000000000e+00,0.000000000000000000e+00
