bloque,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,FAR (IC del modelo AR),0.20394239715169973,0.9933920704845814,0.0005432091528275512,0.04339207048458149,0.18687098943967373,0.9140969162995595
test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2270344146783486,0.9951451946417333,0.00046601851321756763,0.04514519464173339,0.2173441174314812,0.9317180616740088
test,PSBPM-FD (predictiva bayesiana),0.23841055291082583,0.9967185111930235,0.0003834385372503684,0.046718511193023504,0.23054639845348007,0.933920704845815
train,FAR (IC del modelo AR),0.31109464725962394,0.967377860235003,0.0007809519160728157,0.017377860235003095,0.18687098943967378,0.8446969696969697
train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3664765889491736,0.9615221088435374,0.0008455811035991027,0.011522108843537437,0.2173441174314812,0.8541666666666666
train,PSBPM-FD (predictiva bayesiana),0.38000131776130647,0.9768089053803339,0.0006616608369821224,0.02680890538033398,0.29854860859734916,0.8636363636363636
