bloque,MISE,RMSE_f,MISE_truncamiento,energy,Cob95_puntual,ancho_medio,n
train,1.0434844540551103,1.0215108683000442,0.041035003624233,5.30806377353744,0.9523536439665472,4.230042546036812,279
test,0.9544392694846521,0.9769540774696895,0.04386328516985504,5.145817341635933,0.9464444444444444,4.211547833066925,120
