modelo,MISE_test,MISE_train,salto
(truncamiento FPCA),0.04477733391307033,0.04011598932923027,1.1161966752355175
VAR,0.9766596537907622,1.00663639013499,0.9702208894512468
FAR1,0.976906685424629,1.0065469494678096,0.9705525270740204
PSBPM-FD,0.9769838159383144,1.0206761136212086,0.9571927890740185
RF,1.0338449352563497,0.7997840883485159,1.2926550431769015
persistencia,1.3053723373093686,1.33257605578587,0.9795856166269937
media,1.3248885146703997,1.5870083899646577,0.8348339700333309
GBT,1.420490575932586,0.1392022502532651,10.204508715542602
