bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.7693418058601275,0.4098572519689785,0.5708265649396959,0.4079794011497602,0.9713261648745519,3.3487439561061105,0.03702867383512545,aproximadamente uniforme,279
train,FPC 2,0.9772296000003496,0.04099266394645085,0.14765331100811607,0.5348608384093829,0.9498207885304659,3.969926357707243,0.0438358422939068,aproximadamente uniforme,279
train,FPC 3,0.9927445747636371,0.016789973962868854,0.06188018367200172,0.5524497220475942,0.9390681003584229,4.025475227640522,0.03597562724014336,aproximadamente uniforme,279
test,FPC 1,0.7076535574066186,0.3360721796635825,0.6008863345117789,0.3774238607245991,0.975,3.3195964373523994,0.05455555555555558,aproximadamente uniforme,120
test,FPC 2,1.016773857421399,0.03916485721365026,0.1432030237153578,0.5207818480293311,0.9583333333333334,3.9705854761352137,0.06571111111111111,aproximadamente uniforme,120
test,FPC 3,1.0734717683139972,0.007490936052289343,0.06222929125653656,0.5934171637003149,0.9416666666666667,4.025292603746057,0.10402222222222224,aproximadamente uniforme,120
