bloque,modelo,RMSE_scores,R2_scores,MISE,RMSE_func,MISE_rel_PSBP
train,PSBPM-FD,0.9131053268747048,0.15587996329276602,1.0434844540551105,1.0215108683000442,1.0
train,VAR,0.9075979708946805,0.1661026791974449,1.0365424276143227,1.0181072770657926,0.9933472641458048
train,FAR1,0.9076096538064983,0.16608044592378376,1.0365567353908014,1.0181143036962015,0.9933609756835503
train,RF,0.7885627623835502,0.3718993774263542,0.8120884415454639,0.9011594983938548,0.7782468041469972
train,GBT,0.27630210882469797,0.9230815289936319,0.1382227810968018,0.37178324477684815,0.13246271236686935
train,media,1.0001919079587822,-1.149499905136094e-05,1.6053307527534069,1.2670164769068344,1.538432840580319
train,persistencia,1.1377141759989036,-0.3369686722068284,1.3681585184861484,1.1696830846370945,1.3111441317302948
train,(truncamiento FPCA),,,0.041035003624233,,0.039324978407455774
test,PSBPM-FD,0.9326330610473382,0.12757599097650732,0.954439269484652,0.9769540774696897,1.0
test,VAR,0.9168064374839342,0.15657157022608317,0.9435740740490237,0.9713774107158472,0.9886161479488423
test,FAR1,0.9171669943141034,0.1559100856135526,0.9437133200932978,0.9714490826045891,0.9887620409864887
test,RF,0.9472444805000965,0.09859649707769487,1.0304540167489455,1.0151128098634878,1.0796433567798793
test,GBT,1.086409974651529,-0.18846332027553223,1.3682009129629604,1.1697012067032164,1.4335128034932159
test,media,1.0022841920199905,-0.015683692920401615,1.3178257325590568,1.1479659108871905,1.380732933663359
test,persistencia,1.1463070831829496,-0.3213647540712275,1.2576370732469242,1.1214441908748398,1.317671132628463
test,(truncamiento FPCA),,,0.04386328516985504,,0.04595712537429328
