modelo,MISE_test,MISE_train,salto
(truncamiento FPCA),0.034340790564562886,0.034194600298281974,1.0042752441907694
FAR1,1.055464036215294,1.0200119498035622,1.034756540272454
VAR,1.0555049398158303,1.0200472627519694,1.0347608178156373
PSBPM-FD,1.093665348087449,1.0037681165872498,1.0895597598834323
RF,1.226229594345985,0.779485784192674,1.5731263086677212
persistencia,1.2577880471857872,1.349622823612219,0.9319552286611165
GBT,1.620364946792703,0.2515932639832003,6.440414664284892
media,1.8752383445108318,1.4005219876080846,1.3389567326347394
