bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.8293390289623191,0.3112442782954493,0.5376678946471236,0.4708792388492256,0.953405017921147,3.286940754074136,0.0434301075268817,aproximadamente uniforme,279
train,FPC 2,0.9543876486747968,0.09078598107233005,0.2856770146138253,0.5408479668324194,0.956989247311828,3.7761689221025794,0.049803584229390685,aproximadamente uniforme,279
test,FPC 1,0.8378260585193016,0.4550591881098395,0.5124491034844186,0.4749358418211681,0.9333333333333333,3.3605118507519363,0.051000000000000045,aproximadamente uniforme,120
test,FPC 2,1.0029772894657132,0.0671818797999032,0.2837467822936229,0.561507597018839,0.95,3.7808304398258534,0.03837777777777773,aproximadamente uniforme,120
