componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1551.7074245760734,1775.8537122880366,0.9891277600736571,0.9997688692452554,True
1,beta_j,fpc_2_lag1,2,2000,1665.6810446673887,1832.8405223336945,0.7613113894874431,1.0001432880466299,True
1,beta_j,fpc_3_lag1,2,2000,2000.0,2000.0,1.828457468190013,0.9999066759097339,True
1,beta_j,fpc_4_lag1,2,2000,1942.682596923285,1971.3412984616425,0.08286529348058118,0.9998378968311703,True
1,p_j,fpc_1_lag1,2,2000,24.718658834056033,25.03091132561736,0.5941932776456886,1.09938391009151,False
1,p_j,fpc_2_lag1,2,2000,43.5542487869222,58.39830207703849,0.36227638288419695,1.0084395998682214,False
1,p_j,fpc_3_lag1,2,2000,158.65098163223632,223.95993613598984,1.0606553364835876,1.0061977813353105,True
1,p_j,fpc_4_lag1,2,2000,200.91073062017725,222.976497098005,0.741525715230265,1.001590534762856,True
2,beta_j,fpc_1_lag1,2,2000,1449.6162792222171,1491.125651129319,1.0141792227112045,1.0011690976226002,True
2,beta_j,fpc_2_lag1,2,2000,117.20376307243546,904.3261286718309,2.473270513596334,1.0022208292161916,False
2,beta_j,fpc_3_lag1,2,2000,1779.7097939658245,1783.1076288458148,0.36812231984431576,0.9998353902229843,True
2,beta_j,fpc_4_lag1,2,2000,1995.4459867066287,1997.7229933533145,1.1753506585900813,0.999765103982721,True
2,p_j,fpc_1_lag1,2,2000,80.23570411438816,89.3049334200141,0.9717516622980606,1.0012225611644436,False
2,p_j,fpc_2_lag1,2,2000,24.279494228062696,28.400559942220486,2.0733672894482917,1.049359034159148,False
2,p_j,fpc_3_lag1,2,2000,333.69117609754966,350.0405024872839,1.1192668772248622,1.003563711729535,True
2,p_j,fpc_4_lag1,2,2000,258.6367292328306,321.5970359701644,1.4341047826309437,1.0003828185018269,True
3,beta_j,fpc_1_lag1,2,2000,2000.0,2000.0,1.124938152712245,0.9997733059112173,True
3,beta_j,fpc_2_lag1,2,2000,1114.5371496094865,1557.2685748047434,1.05667907364078,0.9999239886406774,True
3,beta_j,fpc_3_lag1,2,2000,1896.6419100152275,1941.9710017678094,0.44843726955384855,0.9998123112045075,True
3,beta_j,fpc_4_lag1,2,2000,1770.2400472958282,1885.120023647914,1.9990538651648866,0.9999861731214652,True
3,p_j,fpc_1_lag1,2,2000,27.168217411514796,136.52444044194166,2.0273338055037615,1.000357193684571,False
3,p_j,fpc_2_lag1,2,2000,252.87011023280087,296.8344086850826,1.23460457063561,1.0081895132194763,True
3,p_j,fpc_3_lag1,2,2000,33.60829944051061,104.13547399333908,1.1428789639161363,1.013554542774876,False
3,p_j,fpc_4_lag1,2,2000,209.53519962881816,285.49750889534647,0.7333888143699665,1.009861086299921,True
4,beta_j,fpc_1_lag1,2,2000,1179.9044380017062,1401.4579007597645,0.5954131159788008,0.9999277410062926,True
4,beta_j,fpc_2_lag1,2,2000,1986.442740905107,1993.2213704525534,1.2734282279236206,0.9999218096296676,True
4,beta_j,fpc_3_lag1,2,2000,1475.9009776237679,1737.950488811884,1.5165710307512632,1.000296041836684,True
4,beta_j,fpc_4_lag1,2,2000,748.8497802194142,1245.6623225709523,0.9841947839648207,1.000237506220632,True
4,p_j,fpc_1_lag1,2,2000,26.27378767316926,112.51177451122676,2.214320943772088,1.0076633039011524,False
4,p_j,fpc_2_lag1,2,2000,103.34073628219149,106.73956067099488,2.9801493499933778,0.999752017188073,False
4,p_j,fpc_3_lag1,2,2000,60.5208533757478,143.4525881414699,2.6997623995820277,1.0036184688387453,False
4,p_j,fpc_4_lag1,2,2000,82.54468877959748,204.14377839087206,1.2204039846621202,1.004169531748008,False
