metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.31960011551536116,0.38629447814057727,0.3523087976426793
1. MAE  (L^1),test,mae_f,0.32393017195089885,0.36319141186715925,0.3446299114655736
2. RMSE (L^2),train,rmse_f,0.4014627681453525,0.4794746253182954,0.4397604211501486
2. RMSE (L^2),test,rmse_f,0.4059912479662655,0.4569010031208952,0.4327485179285884
3. E_max promedio por curva,train,linf_medio,1.0042299207994647,1.2289398636574023,1.100998031557681
3. E_max promedio por curva,test,linf_medio,0.993039431188706,1.1828488064121532,1.0934692484745954
4. E_max peor de la ventana,train,linf_max,1.2951328907307327,2.315819236753475,1.5848161310148396
4. E_max peor de la ventana,test,linf_max,1.3606382019599728,2.002769736170903,1.6304216315481523
5. MPIW,train,mpiw,1.1054096194229306,1.130853200866053,1.115793130010067
5. MPIW,test,mpiw,1.109096261364571,1.126218943895226,1.1158328715521246
6. PICP puntual,train,picp,0.7488888888888889,0.8275555555555556,0.7921956882255391
6. PICP puntual,test,picp,0.7751111111111111,0.824,0.8010315703157032
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
8. Winkler,train,winkler,2.3575592458624315,3.4088655856712347,2.824064239105877
8. Winkler,test,winkler,2.371681563906911,3.0974316927098133,2.761244462054379
9. Winkler max promedio,train,winkler_max_medio,19.615438455089166,27.87009897435346,22.92877296027557
9. Winkler max promedio,test,winkler_max_medio,18.644875005561538,26.312410241779347,22.70076814649825
10. Winkler max peor ventana,train,winkler_max_glob,29.135793813000138,70.462990646912,41.65990604097165
10. Winkler max peor ventana,test,winkler_max_glob,35.25030484306987,59.62953860212193,44.15409234566414
