variable,FPC 1,FPC 1_sd,FPC 2,FPC 2_sd,FPC 3,FPC 3_sd,FPC 4,FPC 4_sd
fpc_1_lag1,1.0,0.0,0.83675,0.008838834764831813,0.09075,0.019445436482630113,0.05500000000000005,0.004242640687119289
fpc_2_lag1,0.46749999999999997,0.052325901807804484,0.122,0.11384419177103418,0.04674999999999996,0.022980970388562776,0.04650000000000004,0.00777817459305203
fpc_3_lag1,0.04325000000000001,0.006717514421272247,0.03975000000000001,0.00035355339059331333,0.01974999999999999,0.02015254326381666,0.04475000000000001,0.0045961940777126025
fpc_4_lag1,0.04425000000000001,0.008131727983645342,0.03225,0.0031819805153394274,0.04450000000000004,0.013435028842544414,0.0019999999999999463,0.0007071067811865482
