objetivo,metrica,bloque,columna,minimo,maximo,promedio
curva_suavizada,1. MAE  (L^1),train,mae_f,0.29395177980159864,1.4266435775257384,0.46686343682251485
curva_suavizada,1. MAE  (L^1),test,mae_f,0.3221644086023049,0.5728809029492707,0.44133688318153125
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.3792027931140579,6.397452934649603,0.7983827491634937
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.42127013327936075,0.7169663590283614,0.5696754769465631
curva_suavizada,3. E_max promedio por curva,train,linf_medio,0.6420187099967236,2.615930602773325,0.9473232516380051
curva_suavizada,3. E_max promedio por curva,test,linf_medio,0.7064948513351424,1.1588489150098498,0.9137224047411644
curva_suavizada,4. E_max peor de la ventana,train,linf_max,1.2246462077991065,54.20977384278928,4.124425075095965
curva_suavizada,4. E_max peor de la ventana,test,linf_max,1.2885413862743893,2.403582991046957,1.9758645407352704
curva_suavizada,5. MPIW,train,mpiw,1.7265251616279031,2.0974774320176093,1.8724192450887966
curva_suavizada,5. MPIW,test,mpiw,1.7321950323759652,2.0118707303914585,1.8762862427870823
curva_suavizada,6. PICP puntual,train,picp,0.8991111111111111,0.9884444444444445,0.9422855239047144
curva_suavizada,6. PICP puntual,test,picp,0.8404444444444444,0.9737777777777777,0.9213349733497335
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.5,0.9333333333333333,0.7105947026486757
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.43333333333333335,0.8333333333333334,0.617589175891759
curva_suavizada,8. Winkler,train,winkler,1.8445575571162853,2.740091098158245,2.231431254272948
curva_suavizada,8. Winkler,test,winkler,1.8486033578464915,3.320819176080755,2.4763067767887414
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,2.7465194452475123,7.046993812938237,4.5820870149446336
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,2.9799611134718424,8.693586948400432,5.729284541170724
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,8.850060951554054,35.932572258082274,20.34346073136778
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,10.420074611028234,40.361545853923744,25.620032846177615
representacion_fpca,1. MAE  (L^1),train,mae_f,0.27935708231198814,1.4073204164932132,0.45356884385196955
representacion_fpca,1. MAE  (L^1),test,mae_f,0.3162325689844157,0.560407323255852,0.4311395643105822
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.3626490961677801,6.396004697059604,0.7837452595961706
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.40794796618370244,0.7058897327692939,0.5551031082090762
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.5189760861836821,2.504041457109271,0.8328272398688659
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.6023267956954939,1.0510968219982302,0.8001624380262037
representacion_fpca,4. E_max peor de la ventana,train,linf_max,1.1339960531415931,54.416184802575906,3.977029080252803
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.1555547492348004,2.0475625407289617,1.8016611109102811
representacion_fpca,5. MPIW,train,mpiw,1.7265251616279031,2.0974774320176093,1.8724192450887966
representacion_fpca,5. MPIW,test,mpiw,1.7321950323759652,2.0118707303914585,1.8762862427870823
representacion_fpca,6. PICP puntual,train,picp,0.9053333333333333,1.0,0.9539463601532567
representacion_fpca,6. PICP puntual,test,picp,0.8502222222222222,0.9857777777777778,0.9328364083640838
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.6333333333333333,1.0,0.8263868065967017
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.5666666666666667,0.9333333333333333,0.763960639606396
representacion_fpca,8. Winkler,train,winkler,1.8035507661501928,2.599119880520604,2.140663250186201
representacion_fpca,8. Winkler,test,winkler,1.7968626714087812,3.2140797439361806,2.3616117210034
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.5003373949607455,5.3377549787598335,3.5857990225744087
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.5274552964539265,6.919424251754638,4.300600577694235
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,3.2552781890535414,25.597561688569417,15.1465962744996
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,4.947031249816505,34.615271379697674,21.28673432298658
