componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1674.0667919519924,1837.0333959759962,0.518755695977777,1.000883773900767,True
1,beta_j,fpc_1_lag2,2,2000,1682.7758234246876,1841.3879117123438,0.4069641817382463,0.9998865911215248,True
1,beta_j,fpc_1_lag3,2,2000,1373.585922217461,1686.7929611087307,1.755508869559075,0.9997821464137311,True
1,beta_j,fpc_1_lag4,2,2000,1923.9111255820828,1961.9555627910413,0.3028392907375352,0.9997518691180424,True
1,p_j,fpc_1_lag1,2,2000,86.13479518232927,290.0010309912927,2.6820150691522247,1.0068477314622704,False
1,p_j,fpc_1_lag2,2,2000,210.23408267929508,324.4582866409443,0.8404796590953167,1.4643492655707,False
1,p_j,fpc_1_lag3,2,2000,20.63465143735037,143.82659000684174,1.6968063175679866,1.0128541093303465,False
1,p_j,fpc_1_lag4,2,2000,265.60496422851764,316.02144180064124,0.3334723866070711,1.0004147783770527,True
2,beta_j,fpc_2_lag1,2,2000,398.2209515491435,876.070216950227,2.6870612505787146,1.001765100178036,False
2,beta_j,fpc_2_lag2,2,2000,2000.0,2000.0,2.2313920345468756,0.9999238217895314,False
2,beta_j,fpc_2_lag3,2,2000,326.6224583516169,1163.3112291758084,0.09908728651228041,1.0026582100325858,True
2,beta_j,fpc_2_lag4,2,2000,1569.1334020716392,1624.697506317793,1.3460113802590543,1.0023979830517877,True
2,p_j,fpc_2_lag1,2,2000,423.0464562589771,434.96695217847696,2.682722908910066,1.005035453047548,False
2,p_j,fpc_2_lag2,2,2000,167.45609625536696,228.083947556406,1.2029950016345625,1.0007091041314673,True
2,p_j,fpc_2_lag3,2,2000,8.435249340198144,97.79769330795526,7.893452899609221,1.1898356802796377,False
2,p_j,fpc_2_lag4,2,2000,283.66760918255085,447.04302781966715,1.323400638774707,1.5191414540050903,False
3,beta_j,fpc_3_lag1,2,2000,2000.0,2000.0,0.944437246213567,0.9997710290350672,True
3,beta_j,fpc_3_lag2,2,2000,2000.0,2000.0,1.3177688950008304,1.0002646229090153,True
3,beta_j,fpc_3_lag3,2,2000,1924.3082374039368,1962.1541187019684,0.9691998453714198,0.9999959666245949,True
3,beta_j,fpc_3_lag4,2,2000,1672.6136177383069,1836.3068088691534,0.7438088964510555,1.0005060071749867,True
3,p_j,fpc_3_lag1,2,2000,136.98060885501215,186.16962820363815,1.8031040197151817,0.9997554779395674,True
3,p_j,fpc_3_lag2,2,2000,234.56180128931675,291.1898484288914,1.1105672086980223,1.4796770386515057,False
3,p_j,fpc_3_lag3,2,2000,254.90793710118652,413.67922098700683,0.8348029544489408,1.602533272636324,False
3,p_j,fpc_3_lag4,2,2000,94.28795391490151,131.10765773454918,1.1194583478933837,1.0001915922444589,False
