7.569063387135817056e-01,7.524323255266776034e-01,7.635867599386738647e-01,7.510489461351256280e-01,7.488142419882862777e-01,7.440540520877853004e-01,7.368002856526525424e-01,7.282964434824554800e-01,7.400805808849995060e-01,7.280221470259675698e-01,7.252748801717926463e-01,7.240961759526509667e-01,7.127702508450094454e-01,7.281544522321067303e-01,7.502096928138677345e-01,7.621974430942664025e-01,7.618019295159007553e-01,7.636674402294901798e-01
7.628792435807030259e-01,7.620712297776314204e-01,7.537250514041856642e-01,7.471902927749558554e-01,7.373731175985700492e-01,7.342817510363500721e-01,7.278598597912580015e-01,7.322515973829788472e-01,7.240020147084733626e-01,7.237662826884576628e-01,7.196806726519071606e-01,7.175235687520308270e-01,7.203710608853619579e-01,7.141581688740119560e-01,7.520597686193337683e-01,7.513936301557379016e-01,7.655485592725880251e-01,7.565028791725449953e-01
7.567812672065544755e-01,7.509125537460840105e-01,7.564886026502819494e-01,7.490868845186873237e-01,7.424375524218651545e-01,7.350881470739315526e-01,7.308559424508169755e-01,7.261642070841958230e-01,7.271833034429939779e-01,7.218107405329463599e-01,7.195173260563441087e-01,7.161017356072655327e-01,7.160006482900419522e-01,7.146764564372678485e-01,7.488489230007140396e-01,7.504110672812939198e-01,7.514121568395494277e-01,7.443953838341886842e-01
7.451345478681998813e-01,7.395214011219936046e-01,7.433763407601851059e-01,7.357533955425372696e-01,7.299196849449913760e-01,7.292735338856092264e-01,7.249897439528844023e-01,7.248304043584399281e-01,7.213957429808693922e-01,7.213105928827151514e-01,7.162357208370188077e-01,7.178769533575192208e-01,7.090877545328133635e-01,7.234903603027805774e-01,7.576564442326458870e-01,7.380475152929261151e-01,7.609715880126857179e-01,7.520255106083029162e-01
7.518066908258793646e-01,7.249135524964377408e-01,7.293577589039769160e-01,7.241920869875390077e-01,7.228510719468321799e-01,7.204133736369509045e-01,7.195048667481706017e-01,7.187118989346011899e-01,7.164965641803615615e-01,7.159569788657108580e-01,7.147721242010305343e-01,7.082079394638762793e-01,7.123160601110406498e-01,6.966410165609276950e-01,7.741692970241116356e-01,7.585274278851813490e-01,7.713432961593817971e-01,7.575632094013136086e-01
7.584577440931696835e-01,7.383354092057229368e-01,7.473413032087579122e-01,7.478223286878398213e-01,7.413961796368846446e-01,7.398522132809709495e-01,7.331682519201510040e-01,7.352000262180914403e-01,7.318887212109077556e-01,7.264104027529865171e-01,7.288637682736005541e-01,7.167265745678622624e-01,7.241380315833622072e-01,7.670304387452124839e-01,7.349357727350156466e-01,7.664306811583188050e-01,7.489354654264011035e-01,7.603836726502340992e-01
7.593419625144713914e-01,7.611205608330124939e-01,7.598848382255204426e-01,7.597081215426255696e-01,7.510238221143745729e-01,7.450971949549927142e-01,7.431631271848604392e-01,7.379417942320701806e-01,7.385971468578966803e-01,7.321026761253022208e-01,7.328125755873157177e-01,7.219137345455975963e-01,7.336746233514562787e-01,7.405904263526874587e-01,7.459241530917093410e-01,7.369377198400220985e-01,7.517019831606930325e-01,7.576887533388018126e-01
7.579977740713512713e-01,7.771312571072326314e-01,7.714093267670836251e-01,7.682187507075816102e-01,7.518731985640252358e-01,7.493027869952179065e-01,7.405127005075584634e-01,7.391225877265948929e-01,7.346006945642791219e-01,7.331247699109013638e-01,7.248924117505256559e-01,7.317041686459042626e-01,7.041127907773697681e-01,8.007357097435440219e-01,7.374692969385120422e-01,8.450368610361820298e-01,7.459254557998551416e-01,7.662612249942657439e-01
7.665999332911376252e-01,7.410456250508747900e-01,8.402638425405187794e-01,7.519269935620248591e-01,7.727760672486975180e-01,7.424600901743644288e-01,7.634694412548385101e-01,7.437156696664077860e-01,7.402714132462877572e-01,7.342476904144055183e-01,7.348442064417483044e-01,7.303266274666746494e-01,7.246194531653697979e-01,7.701863758308133967e-01,7.908732241828547727e-01,7.640422236754002006e-01,8.029756559787551984e-01,7.687901601988680333e-01
7.731814734855826377e-01,7.728023460065944761e-01,7.687541524590246755e-01,7.658901157076343225e-01,7.570817408501493428e-01,7.480293789390572989e-01,7.420695959794547658e-01,7.412448877346352605e-01,7.364642620412474860e-01,7.356134773116939085e-01,7.316848393509007842e-01,7.299418728152397007e-01,7.254721820717578984e-01,7.344738475364571695e-01,7.323053635642491344e-01,7.361357929878880046e-01,7.444413022109624967e-01,7.395173521862087318e-01
7.399176267560985121e-01,7.396625557531580908e-01,7.350679676550997410e-01,7.331361992058832433e-01,7.285935924079702808e-01,7.302867424468437729e-01,7.229418657087886002e-01,7.362911177491606729e-01,6.656245345177528305e-01,7.566392911172903357e-01,6.996313250991242905e-01,7.804294954895873992e-01,6.524585846773088837e-01,7.610144248847253712e-01,7.275968108739333529e-01,6.711442459102672231e-01,7.365796200817006367e-01,7.639340850489590995e-01
7.511336225663060029e-01,7.174949823116035796e-01,7.591516213554699855e-01,6.753929212383641412e-01,7.398117289523260531e-01,7.137332921094301508e-01,7.223628995289487209e-01,7.493385571224854269e-01,7.327439555392287751e-01,7.400081488972312105e-01,7.082705992860018895e-01,7.110458854894610159e-01,7.089066392167784336e-01,7.106983376256382767e-01,7.048989395191036511e-01,7.098856469233565392e-01,7.175518669951379547e-01,7.159447895044416255e-01
7.158712584346946795e-01,7.151750671368219958e-01,7.140807581789763159e-01,7.114447056988948415e-01,7.103660635792851119e-01,7.092886005493964641e-01,7.089342004000404041e-01,7.074772999799078255e-01,7.062339016733061303e-01,7.054087234347525825e-01,7.042678094532079935e-01,7.022537990647230721e-01,7.011311726336802996e-01,7.018033949059758747e-01,7.002786423348177358e-01,7.351571429924570467e-01,7.245317673903243216e-01,7.307713040951632211e-01
7.301996908693044741e-01,7.315151857418699111e-01,7.284558106556284773e-01,7.240029062686604844e-01,7.157877564887318300e-01,7.162272516218706198e-01,7.109714732740056720e-01,7.127117654326697860e-01,7.091465385621541495e-01,7.093152247751089989e-01,7.059001198114144282e-01,7.043731567921299730e-01,7.004019970494240743e-01,7.001874080880222673e-01,6.973754201131541208e-01,6.987494500951758614e-01,6.940432602893036318e-01,7.083255355697035682e-01
