metrica,bloque,columna,minimo,maximo,promedio,M
1. MAE  (L^1),train,mae_f,0.6841618026778903,0.9358650417814831,0.7962219066334224,4
1. MAE  (L^1),test,mae_f,0.7450809365187518,0.9554635385649087,0.8297165222295343,4
2. RMSE (L^2),train,rmse_f,0.8535267328959754,1.176650318556878,0.9979981686664726,4
2. RMSE (L^2),test,rmse_f,0.9422846067323126,1.1873233459352484,1.0287529343684727,4
3. E_max promedio por curva,train,linf_medio,1.6693882098768256,2.252769138712799,1.918791051848954,4
3. E_max promedio por curva,test,linf_medio,1.7615367169819098,2.255019116728266,1.970524679282391,4
4. E_max peor de la ventana,train,linf_max,2.4086541699157342,4.059302941193797,3.108827203018808,4
4. E_max peor de la ventana,test,linf_max,2.672380925545766,3.694051118166604,2.997861516384768,4
5. MPIW,train,mpiw,3.4197720948555,3.5015710085010596,3.458315952511679,4
5. MPIW,test,mpiw,3.4321080313046575,3.517484093615613,3.461146680599712,4
6. PICP puntual,train,picp,0.8513333333333334,0.96,0.9112629629629629,4
6. PICP puntual,test,picp,0.8466666666666667,0.9333333333333333,0.8981176470588235,4
7. PICPB curva completa,train,picp_simultaneo,0.1,0.55,0.2964814814814815,4
7. PICPB curva completa,test,picp_simultaneo,0.05,0.35,0.22194570135746605,4
8. Winkler,train,winkler,4.081345381595038,6.853465009175733,4.99288026296018,4
8. Winkler,test,winkler,4.3603738707179165,6.440646643308433,5.138496486530235,4
9. Winkler max promedio,train,winkler_max_medio,12.625710977511421,31.406002173083245,20.980938469069937,4
9. Winkler max promedio,test,winkler_max_medio,15.82457256604826,34.19958987384657,23.26070038048184,4
10. Winkler max peor ventana,train,winkler_max_glob,36.0509970326892,103.89553099687095,63.17602472779273,4
10. Winkler max peor ventana,test,winkler_max_glob,44.96498787719253,111.62787526303897,67.39210796700183,4
1. MAE  (L^1),train,mae_f,0.6810638562661762,0.9298274523760004,0.7946289067641388,5
1. MAE  (L^1),test,mae_f,0.7502335955348763,0.9471446372808098,0.8275246458308753,5
2. RMSE (L^2),train,rmse_f,0.8509846885595351,1.178666223187886,0.995326329021262,5
2. RMSE (L^2),test,rmse_f,0.9518923123760596,1.178603857707892,1.026745893017,5
3. E_max promedio por curva,train,linf_medio,1.66234185134411,2.2656368492196335,1.917410857620305,5
3. E_max promedio por curva,test,linf_medio,1.7621288716292942,2.2537372038017986,1.9670278339910043,5
4. E_max peor de la ventana,train,linf_max,2.503461948633463,4.061634794886102,3.0890897653250704,5
4. E_max peor de la ventana,test,linf_max,2.551356163073538,3.6429133072588673,2.985102433559199,5
5. MPIW,train,mpiw,3.685006774021315,3.7798086049815853,3.7332771654768444,5
5. MPIW,test,mpiw,3.696465655540497,3.792942611212162,3.735359165904709,5
6. PICP puntual,train,picp,0.8766666666666667,0.9733333333333334,0.9347172839506174,5
6. PICP puntual,test,picp,0.8833333333333333,0.958,0.9266907993966819,5
7. PICPB curva completa,train,picp_simultaneo,0.2,0.65,0.4203703703703704,5
7. PICPB curva completa,test,picp_simultaneo,0.05,0.6,0.34049773755656115,5
8. Winkler,train,winkler,4.010932052056309,6.440611433434464,4.792493321013395,5
8. Winkler,test,winkler,4.163044533259085,6.101975079869087,4.8460750896705065,5
9. Winkler max promedio,train,winkler_max_medio,9.377194017532599,26.46691727438047,16.025607468212364,5
9. Winkler max promedio,test,winkler_max_medio,11.452398253734769,25.621231886896084,17.291179687429484,5
10. Winkler max peor ventana,train,winkler_max_glob,26.539708680375877,93.48800424459071,55.670563134619755,5
10. Winkler max peor ventana,test,winkler_max_glob,38.611657099927726,95.53724098645637,56.064341972809636,5
1. MAE  (L^1),train,mae_f,0.6825919856677907,0.9497227421664848,0.7946829877202746,6
1. MAE  (L^1),test,mae_f,0.7451357840364631,0.9591580698193608,0.8276725848976707,6
2. RMSE (L^2),train,rmse_f,0.8536839302578122,1.1916288541417257,0.9952568978159074,6
2. RMSE (L^2),test,rmse_f,0.9425205196198438,1.1848612084108465,1.0268483937117097,6
3. E_max promedio por curva,train,linf_medio,1.6638615554387808,2.301634425871028,1.9171135350576605,6
3. E_max promedio por curva,test,linf_medio,1.7423982540474658,2.2434457114034765,1.9602937201762003,6
4. E_max peor de la ventana,train,linf_max,2.4582631004418465,4.106282105618128,3.1025272899125826,6
4. E_max peor de la ventana,test,linf_max,2.5186382102926466,3.643267354299308,2.989340486764694,6
5. MPIW,train,mpiw,3.7939881931228436,3.856273838563822,3.826627846819742,6
5. MPIW,test,mpiw,3.8017893660308277,3.864009861472594,3.829396231102848,6
6. PICP puntual,train,picp,0.8966666666666666,0.978,0.9445172839506173,6
6. PICP puntual,test,picp,0.8853333333333333,0.9646666666666667,0.9343469079939667,6
7. PICPB curva completa,train,picp_simultaneo,0.3,0.75,0.5260185185185186,6
7. PICPB curva completa,test,picp_simultaneo,0.2,0.6,0.43778280542986425,6
8. Winkler,train,winkler,4.029801106912022,6.162864988326441,4.709627482720251,6
8. Winkler,test,winkler,4.141054270594796,5.982332612370717,4.790070655970708,6
9. Winkler max promedio,train,winkler_max_medio,7.838720680207103,23.55160214479503,13.782909737393867,6
9. Winkler max promedio,test,winkler_max_medio,9.536516591767327,22.103355738935807,14.728503151707967,6
10. Winkler max peor ventana,train,winkler_max_glob,24.530878379088556,87.20521215806866,52.02729761307571,6
10. Winkler max peor ventana,test,winkler_max_glob,32.55068208794558,79.50248760928355,49.914382496356886,6
