M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
5,2. RMSE (L^2),train,FAR,1.9700826188627456,1.0
5,2. RMSE (L^2),train,RF,1.707199505433173,0.8665867472849542
5,2. RMSE (L^2),train,GBT,1.0,0.5097361152951356
5,2. RMSE (L^2),train,PSBPM-FD,1.9828863341053673,1.0064382161893137
5,2. RMSE (L^2),test,FAR,1.0096503110308275,1.0
5,2. RMSE (L^2),test,RF,1.017394475476635,1.0078495412333028
5,2. RMSE (L^2),test,GBT,1.073358474046712,1.063165404819432
5,2. RMSE (L^2),test,PSBPM-FD,1.0072151273731984,0.997687232395608
5,3. E_max promedio por curva,train,FAR,1.713797135553747,1.0
5,3. E_max promedio por curva,train,RF,1.5296951832274541,0.8927179336470135
5,3. E_max promedio por curva,train,GBT,1.0,0.5865731723863041
5,3. E_max promedio por curva,train,PSBPM-FD,1.720779406025548,1.0039535799314336
5,3. E_max promedio por curva,test,FAR,1.0102750851344267,1.0
5,3. E_max promedio por curva,test,RF,1.0139424597373086,1.0037458026327528
5,3. E_max promedio por curva,test,GBT,1.061738276090819,1.050939901593554
5,3. E_max promedio por curva,test,PSBPM-FD,1.0058761191780303,0.995709105141135
5,4. E_max peor de la ventana,train,FAR,1.642109346612254,1.0
5,4. E_max peor de la ventana,train,RF,1.4471712505662924,0.8832584200895258
5,4. E_max peor de la ventana,train,GBT,1.0,0.6256161155441242
5,4. E_max peor de la ventana,train,PSBPM-FD,1.6559293140066278,1.007372402284
5,4. E_max peor de la ventana,test,FAR,1.033755947426303,1.0
5,4. E_max peor de la ventana,test,RF,1.057483095356844,1.0234973239055816
5,4. E_max peor de la ventana,test,GBT,1.127959447522423,1.0915623893914825
5,4. E_max peor de la ventana,test,PSBPM-FD,1.021454903657843,0.9889908863393568
6,1. MAE  (L^1),train,FAR,2.422935930678978,1.0
6,1. MAE  (L^1),train,RF,2.071078680488263,0.8548081978370935
6,1. MAE  (L^1),train,GBT,1.0,0.41458608860026425
6,1. MAE  (L^1),train,PSBPM-FD,2.434950327468024,1.0049023783720819
6,1. MAE  (L^1),test,FAR,1.0109455264489244,1.0
6,1. MAE  (L^1),test,RF,1.0196653662244128,1.0088689194707552
6,1. MAE  (L^1),test,GBT,1.0928010468851785,1.0810792787908232
6,1. MAE  (L^1),test,PSBPM-FD,1.0080353144382808,0.9972465885318188
6,2. RMSE (L^2),train,FAR,2.392239822688242,1.0
6,2. RMSE (L^2),train,RF,2.0494432730531384,0.8566901671396167
6,2. RMSE (L^2),train,GBT,1.0,0.4199231499499402
6,2. RMSE (L^2),train,PSBPM-FD,2.4066602606257446,1.0059672259589765
6,2. RMSE (L^2),test,FAR,1.0079085320183145,1.0
6,2. RMSE (L^2),test,RF,1.0165276316676326,1.0086756196390236
6,2. RMSE (L^2),test,GBT,1.086858202568317,1.0783652491180147
6,2. RMSE (L^2),test,PSBPM-FD,1.0056605500115419,0.9978486998848107
6,3. E_max promedio por curva,train,FAR,2.04248009467416,1.0
6,3. E_max promedio por curva,train,RF,1.8016569721069418,0.8821667021423644
6,3. E_max promedio por curva,train,GBT,1.0,0.4919041454182916
6,3. E_max promedio por curva,train,PSBPM-FD,2.049569324224969,1.0035352842694636
6,3. E_max promedio por curva,test,FAR,1.0092304514164403,1.0
6,3. E_max promedio por curva,test,RF,1.0118965669183888,1.00273093630432
6,3. E_max promedio por curva,test,GBT,1.0688672620055755,1.0590438771788808
6,3. E_max promedio por curva,test,PSBPM-FD,1.005001082041081,0.9958619576354888
6,4. E_max peor de la ventana,train,FAR,1.937815379095062,1.0
6,4. E_max peor de la ventana,train,RF,1.6888591648532871,0.8724436242470733
6,4. E_max peor de la ventana,train,GBT,1.0,0.5300516211336891
6,4. E_max peor de la ventana,train,PSBPM-FD,1.9528237860979205,1.0069785482780158
6,4. E_max peor de la ventana,test,FAR,1.0313015120500677,1.0
6,4. E_max peor de la ventana,test,RF,1.053216686639248,1.0217149723125776
6,4. E_max peor de la ventana,test,GBT,1.1510862597478473,1.1163334647753553
6,4. E_max peor de la ventana,test,PSBPM-FD,1.017940346301824,0.9879486153994465
