M,metrica,bloque,banda,razon_vs_mejor
5,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0520991424672876
5,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
5,5. MPIW,test,FAR (IC del modelo AR),1.0449534126594424
5,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0515309814557101
5,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
5,6. PICP puntual,train,FAR (IC del modelo AR),2.5283684656246517
5,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.376721171591668
5,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),4.54967855772844
5,6. PICP puntual,test,FAR (IC del modelo AR),1.8073443010269818
5,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.9425057345043082
5,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),5.017771383766242
5,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0454182031959809
5,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.073723544973545
5,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.6668660146437926
5,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0846547243606068
5,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.005225166989873
5,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.542151212286959
5,8. Winkler,train,FAR (IC del modelo AR),1.003252554767023
5,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0110649243153327
5,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0305774979172055
5,8. Winkler,test,FAR (IC del modelo AR),1.0063026808536795
5,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.007255781527778
5,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0326033740259446
5,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0168189921882749
5,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0196222129010455
5,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.385699904185931
5,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0302353683955667
5,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.011250183531512
5,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.4292966580776465
5,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0314851844985762
5,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0380164587865728
5,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.2052836889041694
5,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.0735699964265153
5,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0179353650207137
5,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.2889407723218858
6,5. MPIW,train,FAR (IC del modelo AR),1.0199989452453433
6,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0259315803974498
6,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
6,5. MPIW,test,FAR (IC del modelo AR),1.0192663658099583
6,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.025194740049315
6,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
6,6. PICP puntual,train,FAR (IC del modelo AR),1.7344038341985801
6,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.6161391140083334
6,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),2.312667057397923
6,6. PICP puntual,test,FAR (IC del modelo AR),2.355416774920987
6,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.2764046223285823
6,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),3.309305120304494
6,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0344175885842555
6,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0779721153332267
6,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.3134232537010315
6,7. PICPB curva completa,test,FAR (IC del modelo AR),1.1050400579812345
6,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0104882046058516
6,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.321348636280763
6,8. Winkler,train,FAR (IC del modelo AR),1.0037638967213591
6,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0117626597118996
6,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0138561274085018
6,8. Winkler,test,FAR (IC del modelo AR),1.0069785295855718
6,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0073487913310857
6,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0217982050439482
6,9. Winkler max promedio,train,FAR (IC del modelo AR),1.015361586504853
6,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.019802415036622
6,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.185118789851342
6,9. Winkler max promedio,test,FAR (IC del modelo AR),1.030195602057305
6,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0115522760028643
6,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.210458835134846
6,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0326548877436974
6,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0387106575911775
6,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.125678393944328
6,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.0777750470911636
6,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.019414036961814
6,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.1407950920334358
