M,metrica,columna,modelo,bloque,minimo,maximo,promedio
4,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.3348246770843012,0.4643747613269921,0.4022502261797504
4,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.3162613042930452,0.4705217537109629,0.38529934190111614
4,1. MAE  (L^1),mae_f,FAR,test,0.7523981862233164,0.9435426343677566,0.8297802791489275
4,1. MAE  (L^1),mae_f,FAR,train,0.6708981983528709,0.9138201876208359,0.7897226587228232
4,1. MAE  (L^1),mae_f,GBT,test,0.7741212972497136,1.0255477151968881,0.8906666341583396
4,1. MAE  (L^1),mae_f,GBT,train,0.4187057604189521,0.5844432473006107,0.47966719432265087
4,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.7452785489836686,0.9568816328359991,0.8291665787107874
4,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.68246071600485,0.9369676399892717,0.7961684498565937
4,1. MAE  (L^1),mae_f,RF,test,0.7479689049895316,0.9755833818997696,0.8370497632292166
4,1. MAE  (L^1),mae_f,RF,train,0.5948290904210243,0.8366942727735985,0.6964085586436289
4,1. MAE  (L^1),mae_f,media,test,0.7781591680142921,1.0764168967676926,0.8922187583060504
4,1. MAE  (L^1),mae_f,media,train,0.7393391102569945,1.0694529779748936,0.8741654903118898
4,1. MAE  (L^1),mae_f,persistencia,test,0.849145568089406,1.1020178479094607,0.947686249829882
4,1. MAE  (L^1),mae_f,persistencia,train,0.7167491696687284,1.0959828049235605,0.902783413244306
4,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.43356802280012563,0.6046790544428478,0.514101925633069
4,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.4021300581144095,0.6038310104318043,0.49368094720404343
4,2. RMSE (L^2),rmse_f,FAR,test,0.9470650507808711,1.1637783171005516,1.0286397918718637
4,2. RMSE (L^2),rmse_f,FAR,train,0.8371869187788181,1.1541942245961707,0.9882095589433905
4,2. RMSE (L^2),rmse_f,GBT,test,0.9714472611717169,1.2493499386036233,1.1042990657001275
4,2. RMSE (L^2),rmse_f,GBT,train,0.5359704868499897,0.7328124989242378,0.6084656841714593
4,2. RMSE (L^2),rmse_f,PSBPM-FD,test,0.9431611272651468,1.1892468619175849,1.0278332868134554
4,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.8508473559158415,1.1770435581028038,0.9978460503055074
4,2. RMSE (L^2),rmse_f,RF,test,0.9373066439119175,1.208878373440966,1.0388820260542164
4,2. RMSE (L^2),rmse_f,RF,train,0.7454929264413404,1.0229236500431784,0.8738685398861131
4,2. RMSE (L^2),rmse_f,media,test,0.9688767243069373,1.343794167227812,1.1027963080521122
4,2. RMSE (L^2),rmse_f,media,train,0.9152977562234209,1.3057018963176716,1.0888938900445488
4,2. RMSE (L^2),rmse_f,persistencia,test,1.0431870728165615,1.3621409531402535,1.1738663398049192
4,2. RMSE (L^2),rmse_f,persistencia,train,0.9047162042088721,1.352710384541115,1.1374044394236105
4,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,0.9873945456355487,1.3936860285867705,1.1583664706237968
4,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,0.8900439622876632,1.3085981342285693,1.0971615763094964
4,3. E_max promedio por curva,linf_medio,FAR,test,1.7793282674171071,2.243048043985479,1.9695530869493532
4,3. E_max promedio por curva,linf_medio,FAR,train,1.6665499966548811,2.210538076899238,1.9079616259792087
4,3. E_max promedio por curva,linf_medio,GBT,test,1.8172732907091245,2.399155548622857,2.095252612864329
4,3. E_max promedio por curva,linf_medio,GBT,train,1.1232018595793938,1.5467435825804543,1.3152422327431834
4,3. E_max promedio por curva,linf_medio,PSBPM-FD,test,1.7558376200496972,2.2402540360136936,1.9677184704379522
4,3. E_max promedio por curva,linf_medio,PSBPM-FD,train,1.6669873372494977,2.258135056217577,1.9192183516706631
4,3. E_max promedio por curva,linf_medio,RF,test,1.7717604489125338,2.2669589376104544,1.9866891475942399
4,3. E_max promedio por curva,linf_medio,RF,train,1.5226020016295632,1.9543801686558608,1.7318167776662987
4,3. E_max promedio por curva,linf_medio,media,test,1.8016018435136965,2.450173707927932,2.070087882278236
4,3. E_max promedio por curva,linf_medio,media,train,1.7857836000007967,2.485140550495493,2.064483354855381
4,3. E_max promedio por curva,linf_medio,persistencia,test,1.9707733534369656,2.5925767534737125,2.209390703616444
4,3. E_max promedio por curva,linf_medio,persistencia,train,1.8067755791277915,2.4716633547359734,2.135153347087184
4,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),test,1.6761544804192972,3.099592751220384,2.1353701496304467
4,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),train,1.4371373420011342,2.91385656675341,2.1034035226169174
4,4. E_max peor de la ventana,linf_max,FAR,test,2.5769280513751465,3.66902037468525,3.011616766281303
4,4. E_max peor de la ventana,linf_max,FAR,train,2.406564906788909,3.999044824481733,3.066651469856804
4,4. E_max peor de la ventana,linf_max,GBT,test,2.7788807938948032,3.713533458859375,3.238098183269935
4,4. E_max peor de la ventana,linf_max,GBT,train,1.5786846307271607,3.29525508503858,2.1979031831231004
4,4. E_max peor de la ventana,linf_max,PSBPM-FD,test,2.659323918145013,3.687956353373968,2.995168439141404
4,4. E_max peor de la ventana,linf_max,PSBPM-FD,train,2.4231792948491346,4.016056805268576,3.1021982706438433
4,4. E_max peor de la ventana,linf_max,RF,test,2.728710042512365,3.6267610474390914,3.0755001446592747
4,4. E_max peor de la ventana,linf_max,RF,train,2.1754989782449154,3.41078569501731,2.7569627381353197
4,4. E_max peor de la ventana,linf_max,media,test,2.6207782541892515,3.9543480046616213,3.228786561041466
4,4. E_max peor de la ventana,linf_max,media,train,2.587463788065658,4.458675476728779,3.327161278329304
4,4. E_max peor de la ventana,linf_max,persistencia,test,2.5581761745924716,3.9870776974729343,3.4259361115219313
4,4. E_max peor de la ventana,linf_max,persistencia,train,2.742345010831362,4.522890600203894,3.5674171576984497
5,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.23866439005696743,0.3521268674066048,0.30086766971827983
5,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.2375823837188157,0.3556254384823616,0.29939579121863474
5,1. MAE  (L^1),mae_f,FAR,test,0.7523981862233164,0.9435426343677566,0.8297802791489275
5,1. MAE  (L^1),mae_f,FAR,train,0.6708981983528709,0.9138201876208359,0.7897226587228232
5,1. MAE  (L^1),mae_f,GBT,test,0.7859364726576803,1.0029722082247563,0.8814297214516458
5,1. MAE  (L^1),mae_f,GBT,train,0.3458842696787485,0.4610859639948763,0.39489332410854844
5,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.7478952481112066,0.9483772770086081,0.827187040831053
5,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.6822006179747602,0.9320371124629585,0.7940933028328645
5,1. MAE  (L^1),mae_f,RF,test,0.7378193111028002,0.9745864002267073,0.8351028335864552
5,1. MAE  (L^1),mae_f,RF,train,0.5803880517206543,0.8005666298097577,0.6827592683333034
5,1. MAE  (L^1),mae_f,media,test,0.7781591680142921,1.0764168967676926,0.8922187583060504
5,1. MAE  (L^1),mae_f,media,train,0.7393391102569945,1.0694529779748936,0.8741654903118898
5,1. MAE  (L^1),mae_f,persistencia,test,0.8687314871270273,1.106202173212373,0.9695515538376193
5,1. MAE  (L^1),mae_f,persistencia,train,0.7524935273011965,1.1130490190595437,0.9162156233824157
5,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.31824003201721396,0.43663441664969804,0.3854058465884189
5,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.30273877585132075,0.4609946777576688,0.38538043231818253
5,2. RMSE (L^2),rmse_f,FAR,test,0.9470650507808711,1.1637783171005516,1.0286397918718637
5,2. RMSE (L^2),rmse_f,FAR,train,0.8371869187788181,1.1541942245961707,0.9882095589433905
5,2. RMSE (L^2),rmse_f,GBT,test,0.9759690647045515,1.2314914975482512,1.0937394577808957
5,2. RMSE (L^2),rmse_f,GBT,train,0.44686562293068555,0.5746850311019787,0.5021819862529753
5,2. RMSE (L^2),rmse_f,PSBPM-FD,test,0.9467935648660518,1.178539746804711,1.0263564028238048
5,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.8500997343287109,1.1782565288496332,0.9945875060137488
5,2. RMSE (L^2),rmse_f,RF,test,0.9312624735198382,1.2076126465659065,1.036960246967745
5,2. RMSE (L^2),rmse_f,RF,train,0.7274785932053681,0.9943827524544548,0.8564283051382908
5,2. RMSE (L^2),rmse_f,media,test,0.9688767243069373,1.343794167227812,1.1027963080521122
5,2. RMSE (L^2),rmse_f,media,train,0.9152977562234209,1.3057018963176716,1.0888938900445488
5,2. RMSE (L^2),rmse_f,persistencia,test,1.092042928153461,1.379785981907305,1.2063443775326097
5,2. RMSE (L^2),rmse_f,persistencia,train,0.952199226300942,1.4149870738943728,1.1568139833874136
5,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,0.7815543528517019,1.112935154349281,0.9333574767460016
5,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,0.7179560397656447,1.106825590029648,0.906884494132695
5,3. E_max promedio por curva,linf_medio,FAR,test,1.7793282674171071,2.243048043985479,1.9695530869493532
5,3. E_max promedio por curva,linf_medio,FAR,train,1.6665499966548811,2.210538076899238,1.9079616259792087
5,3. E_max promedio por curva,linf_medio,GBT,test,1.8350405224744955,2.3926348026196145,2.0698081277111893
5,3. E_max promedio por curva,linf_medio,GBT,train,0.8907716385328687,1.3737120732073909,1.117059915490099
5,3. E_max promedio por curva,linf_medio,PSBPM-FD,test,1.7577693625138306,2.2380806072450627,1.9615917418291111
5,3. E_max promedio por curva,linf_medio,PSBPM-FD,train,1.667152525096401,2.253420921006419,1.915395857989469
5,3. E_max promedio por curva,linf_medio,RF,test,1.7744317446063758,2.275392062852508,1.9774027193045676
5,3. E_max promedio por curva,linf_medio,RF,train,1.4919718600551728,1.9238928125152068,1.7025353990229617
5,3. E_max promedio por curva,linf_medio,media,test,1.8016018435136965,2.450173707927932,2.070087882278236
5,3. E_max promedio por curva,linf_medio,media,train,1.7857836000007967,2.485140550495493,2.064483354855381
5,3. E_max promedio por curva,linf_medio,persistencia,test,2.005785438740836,2.6817760817907934,2.2768274308501306
5,3. E_max promedio por curva,linf_medio,persistencia,train,1.8666307195573975,2.695298447815314,2.1985541411317087
5,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),test,1.4145016588314738,2.1847286479828005,1.7968538369869185
5,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),train,1.2124732781193162,2.7570422638739407,1.7552129809474297
5,4. E_max peor de la ventana,linf_max,FAR,test,2.5769280513751465,3.66902037468525,3.011616766281303
5,4. E_max peor de la ventana,linf_max,FAR,train,2.406564906788909,3.999044824481733,3.066651469856804
5,4. E_max peor de la ventana,linf_max,GBT,test,2.6468681357956108,3.845195910023748,3.271804085553577
5,4. E_max peor de la ventana,linf_max,GBT,train,1.3700757236824175,3.0816219482913367,1.9041317354464269
5,4. E_max peor de la ventana,linf_max,PSBPM-FD,test,2.5592973584410483,3.6730553036700346,2.9782392983029333
5,4. E_max peor de la ventana,linf_max,PSBPM-FD,train,2.4371307926239383,4.073947116912489,3.088296277484979
5,4. E_max peor de la ventana,linf_max,RF,test,2.6274968113020547,3.7106174634643616,3.0814535387902913
5,4. E_max peor de la ventana,linf_max,RF,train,2.0438028495033125,3.3620890204019176,2.7065105692160514
5,4. E_max peor de la ventana,linf_max,media,test,2.6207782541892515,3.9543480046616213,3.228786561041466
5,4. E_max peor de la ventana,linf_max,media,train,2.587463788065658,4.458675476728779,3.327161278329304
5,4. E_max peor de la ventana,linf_max,persistencia,test,2.603286078107712,4.059832818047439,3.5424174836539186
5,4. E_max peor de la ventana,linf_max,persistencia,train,2.7794719475412544,4.8781747331903595,3.5808730993998337
6,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.1825072938478454,0.2647437009126137,0.22836345383137033
6,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.17758804264316552,0.28748678684783596,0.2237787251752305
6,1. MAE  (L^1),mae_f,FAR,test,0.7523981862233164,0.9435426343677566,0.8297802791489275
6,1. MAE  (L^1),mae_f,FAR,train,0.6708981983528709,0.9138201876208359,0.7897226587228232
6,1. MAE  (L^1),mae_f,GBT,test,0.7834364207343187,1.0624580836792172,0.8972064567410502
6,1. MAE  (L^1),mae_f,GBT,train,0.28090212204449533,0.3799036705655689,0.3264256621627253
6,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.7464250779529358,0.9504978200809701,0.82740837330527
6,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.6820133181474952,0.9343627505100862,0.7935951676263057
6,1. MAE  (L^1),mae_f,RF,test,0.7414987004990428,0.9710355305342852,0.836956480293128
6,1. MAE  (L^1),mae_f,RF,train,0.5641698961067857,0.7942256395188824,0.6751521974167581
6,1. MAE  (L^1),mae_f,media,test,0.7781591680142921,1.0764168967676926,0.8922187583060504
6,1. MAE  (L^1),mae_f,media,train,0.7393391102569945,1.0694529779748936,0.8741654903118898
6,1. MAE  (L^1),mae_f,persistencia,test,0.8765572775937545,1.1041427688198988,0.988235724546589
6,1. MAE  (L^1),mae_f,persistencia,train,0.7673651072459954,1.1263902905252454,0.9364714360010935
6,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.24295093221246256,0.34459723955585186,0.2965916945930136
6,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.22400484873946036,0.36763331544017763,0.28691173346059096
6,2. RMSE (L^2),rmse_f,FAR,test,0.9470650507808711,1.1637783171005516,1.0286397918718637
6,2. RMSE (L^2),rmse_f,FAR,train,0.8371869187788181,1.1541942245961707,0.9882095589433905
6,2. RMSE (L^2),rmse_f,GBT,test,0.9810858406615816,1.2835341776823264,1.10952412453243
