M,metrica,columna,bloque,modelo,pct_ventanas_ganadas,n_ventanas
6,1. MAE  (L^1),mae_f,test,RF,0.27149321266968324,221
6,1. MAE  (L^1),mae_f,test,GBT,0.00904977375565611,221
6,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.334841628959276,221
6,2. RMSE (L^2),rmse_f,train,FAR,0.0,540
6,2. RMSE (L^2),rmse_f,train,RF,0.0,540
6,2. RMSE (L^2),rmse_f,train,GBT,1.0,540
6,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,540
6,2. RMSE (L^2),rmse_f,test,FAR,0.36199095022624433,221
6,2. RMSE (L^2),rmse_f,test,RF,0.18099547511312217,221
6,2. RMSE (L^2),rmse_f,test,GBT,0.027149321266968326,221
6,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.4298642533936652,221
6,3. E_max promedio por curva,linf_medio,train,FAR,0.0,540
6,3. E_max promedio por curva,linf_medio,train,RF,0.0,540
6,3. E_max promedio por curva,linf_medio,train,GBT,1.0,540
6,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,540
6,3. E_max promedio por curva,linf_medio,test,FAR,0.19004524886877827,221
6,3. E_max promedio por curva,linf_medio,test,RF,0.28054298642533937,221
6,3. E_max promedio por curva,linf_medio,test,GBT,0.01809954751131222,221
6,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.5113122171945701,221
6,4. E_max peor de la ventana,linf_max,train,FAR,0.0,540
6,4. E_max peor de la ventana,linf_max,train,RF,0.0,540
6,4. E_max peor de la ventana,linf_max,train,GBT,1.0,540
6,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,540
6,4. E_max peor de la ventana,linf_max,test,FAR,0.20361990950226244,221
6,4. E_max peor de la ventana,linf_max,test,RF,0.26244343891402716,221
6,4. E_max peor de la ventana,linf_max,test,GBT,0.08597285067873303,221
6,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.4479638009049774,221
