grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,831,FAR (IC del modelo AR),0.10901047419649529,1.2309745990515621,1.0,1.0
mejores,831,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.10901047419649529,1.2571819036439678,1.0,1.0
mejores,831,PSBPM-FD (predictiva bayesiana),0.10901047419649529,1.1515331546465555,1.0,1.0
mejores,829,FAR (IC del modelo AR),0.11524219932848176,1.2309745990515621,1.0,1.0
mejores,829,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.11524219932848176,1.2571819036439678,1.0,1.0
mejores,829,PSBPM-FD (predictiva bayesiana),0.11524219932848176,1.1853115860621135,1.0,1.0
mejores,725,FAR (IC del modelo AR),0.12238838873408546,1.2309745990515621,1.0,1.0
mejores,725,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12238838873408546,1.2571819036439678,1.0,1.0
mejores,725,PSBPM-FD (predictiva bayesiana),0.12238838873408546,1.19647017121315,1.0,1.0
mejores,990,FAR (IC del modelo AR),0.12261928580279752,1.2309745990515621,1.0,1.0
mejores,990,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12261928580279752,1.2571819036439678,1.0,1.0
mejores,990,PSBPM-FD (predictiva bayesiana),0.12261928580279752,1.1521237031618754,1.0,1.0
mejores,916,FAR (IC del modelo AR),0.12379506349453281,1.2309745990515621,1.0,1.0
mejores,916,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12379506349453281,1.2571819036439678,1.0,1.0
mejores,916,PSBPM-FD (predictiva bayesiana),0.12379506349453281,1.1823010766506195,1.0,1.0
peores,720,FAR (IC del modelo AR),0.7481948729434349,1.2309745990515621,0.41333333333333333,0.0
peores,720,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.7481948729434349,1.2571819036439678,0.4533333333333333,0.0
peores,720,PSBPM-FD (predictiva bayesiana),0.7481948729434349,1.1671804706255595,0.3333333333333333,0.0
peores,872,FAR (IC del modelo AR),0.606893160843686,1.2309745990515621,0.7733333333333333,0.0
peores,872,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.606893160843686,1.2571819036439678,0.7733333333333333,0.0
peores,872,PSBPM-FD (predictiva bayesiana),0.606893160843686,1.1587676866849264,0.68,0.0
peores,826,FAR (IC del modelo AR),0.588841319299756,1.2309745990515621,0.72,0.0
peores,826,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.588841319299756,1.2571819036439678,0.68,0.0
peores,826,PSBPM-FD (predictiva bayesiana),0.588841319299756,1.193208341995875,0.6533333333333333,0.0
peores,704,FAR (IC del modelo AR),0.5710828389482615,1.2309745990515621,0.6666666666666666,0.0
peores,704,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5710828389482615,1.2571819036439678,0.6133333333333333,0.0
peores,704,PSBPM-FD (predictiva bayesiana),0.5710828389482615,1.1749728222688038,0.49333333333333335,0.0
peores,760,FAR (IC del modelo AR),0.5615276490809142,1.2309745990515621,0.64,0.0
peores,760,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5615276490809142,1.2571819036439678,0.6533333333333333,0.0
peores,760,PSBPM-FD (predictiva bayesiana),0.5615276490809142,1.1735418713092804,0.6533333333333333,0.0
