M,FPC,variable,media_c1,media_c2,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
5,1,atomos_global,1.0853329997107208,1.0952500081122438,2,2000,17.061667996625165,19.86147643918751,1.1463609544441578,1.0029018167291952,False
5,1,atomos_punto,1.0865649097500187,1.0997616974915856,2,2000,17.190675301370376,20.782037951628233,1.1745594377232467,1.004221892726511,False
5,1,senal_gating,-0.0012319100392983342,-0.0045116893793418714,2,2000,28.10150306610924,29.180259743463736,1.3283523308870253,1.014153559602172,False
5,1,sd_argumento,0.15036394386391913,0.15386324747465188,2,2000,11.705804773638594,20.956631185597473,2.0553716587545514,0.9999405100508675,False
5,1,alpha,2.0431732747066804,2.153499772924996,2,2000,4.997328119447051,11.779410165194493,4.421699169650701,1.015966219383865,False
5,1,psi_0,0.7936443563047965,0.7291667763430774,2,2000,13.82144440870654,19.803200471837005,2.1560376433451762,1.0025703215208306,False
5,1,psi_1,0.0017357042600487595,0.0008129108924955939,2,2000,241.66462556350444,914.282053055383,1.0332312961381644,1.0009297176043483,True
5,1,psi_2,0.0005571204479793587,0.00578671021384541,2,2000,97.78721637130293,943.3731944438798,1.6240434506663468,1.0047858302367467,False
5,1,psi_3,0.00045200885193172503,0.0003716526409800619,2,2000,1132.6277181069015,1436.5354891108886,1.8837286367229353,0.999826425756161,True
5,1,Gamma_0,0.015486302614600444,0.039153459643753455,2,2000,31.344376469581505,31.673555075414626,1.7271973046918316,1.0007319034976154,False
5,1,Gamma_1,0.19282516493354573,-0.09860129387946896,2,2000,11.296362197677091,12.60196790485658,1.64866959270476,1.1418112727875245,False
5,1,Gamma_2,0.363330369149175,-0.005526686963339841,2,2000,5.768801763983663,6.453633791320936,3.306249749285015,1.203702404584047,False
5,1,Gamma_3,-0.05910878811426596,0.09927857566338538,2,2000,4.389799798748018,5.646611874334042,4.964379241972398,1.0742664998771978,False
5,2,atomos_global,3.663247201232403,2.7361692751659485,2,2000,4.028681071685513,10.852203565701124,7.060398200121334,1.4782699735783063,False
5,2,atomos_punto,3.630254963247544,2.7053759017928427,2,2000,4.116270242028517,11.358261925346538,6.6141163374954886,1.5263075575000529,False
5,2,senal_gating,0.032992237984858834,0.030793373373105892,2,2000,6.906093502629435,7.338626996720622,10.427641797343671,0.9999738624703175,False
5,2,sd_argumento,0.018700215637459997,0.07618357842328811,2,2000,6.486862681662622,9.815410444674018,9.38634604966111,1.2963985051223414,False
5,2,alpha,-0.07189219329513037,0.2661768415496946,2,2000,4.663625446297602,5.653037771276587,7.760025970372975,1.4955720176461842,False
5,2,psi_0,0.06459381897778,0.5390957305236952,2,2000,6.759102862842856,13.588447227373761,4.462421985633618,1.22376872687224,False
5,2,psi_1,0.08667079554753498,0.0004513054089550059,2,2000,6.369583335807884,711.9079531352592,18.669198886492563,1.0934526500416895,False
5,2,psi_2,0.0005206364018877288,0.025931218305066086,2,2000,9.851142303834548,788.7623499295829,4.011764521818199,1.0551459306989206,False
5,2,psi_3,0.053675770371994565,0.15534447840271987,2,2000,5.047770155998045,6.709155556057533,9.024872925765884,1.048306404584076,False
5,2,Gamma_0,-0.04780045951051669,-0.017725699960823845,2,2000,3.893253309618163,10.517520315685879,7.126314927488099,1.0083680851066623,False
5,2,Gamma_1,-0.2606587555348368,-0.08657565686270469,2,2000,8.215454965492032,8.258397890686076,2.917740471026949,3.4411389583214897,False
5,2,Gamma_2,-0.15345298787121095,0.15694665391181306,2,2000,3.573998876415199,4.646837235856514,10.521302328846998,2.7919126904885765,False
5,2,Gamma_3,0.0667643703572247,0.07938437747223534,2,2000,2.8620609297818667,3.8432246169842506,8.388543627012508,1.0024040333956103,False
5,3,atomos_global,2.8871366791381825,3.6468104410925126,2,2000,3.4494503013457756,10.508795271471485,5.394965092664041,1.2937181080418525,False
5,3,atomos_punto,2.8356028771746975,3.418631666576898,2,2000,3.623106608948619,11.031330195603491,5.270246519404582,1.206198015189803,False
5,3,senal_gating,0.05153380196348504,0.22817877451561472,2,2000,4.891938112280339,7.6765126002195965,2.8430344726334047,1.415359367476389,False
5,3,sd_argumento,0.033187406160069696,0.08409944257030501,2,2000,4.078610280894075,6.527175306458213,6.384958954336277,1.24797933586101,False
5,3,alpha,0.14380623259141329,0.06247250295521748,2,2000,4.604697775947633,6.482324136420673,3.4468202619829302,1.046528334015253,False
5,3,psi_0,0.008223213443228758,0.0024491276653260093,2,2000,177.54617927219928,267.7889917570728,1.3216809212619385,1.0032859029627628,True
5,3,psi_1,0.060269472595089496,0.8487933911742921,2,2000,6.231269045898383,7.759466702975668,5.061656428101264,1.71054524320914,False
5,3,psi_2,0.00048225183316862486,0.03178698400078132,2,2000,6.975431759348647,908.7436783669174,2.446117747570081,1.0932961325997115,False
5,3,psi_3,0.43625859078478335,0.0006103342150175932,2,2000,4.493085279689618,245.9669910085954,8.392146065531557,1.2202219764775795,False
5,3,Gamma_0,-0.029899515893598905,0.08746565604585244,2,2000,6.371577126453666,8.329467050685771,2.903968297788257,1.2337168099189344,False
5,3,Gamma_1,0.11777617532598955,-0.05428773994192789,2,2000,3.187722254480074,8.162807730597333,8.181246418810554,2.650836167233373,False
5,3,Gamma_2,-0.17331321488314583,0.0004679071317728685,2,2000,4.021207378396458,7.819851839951145,2.190559199178416,2.1393502721067588,False
5,3,Gamma_3,-0.10121880750553111,-0.019183837049808944,2,2000,3.504277670743141,3.644102340346632,4.588588484755037,1.4056821954070353,False
5,4,atomos_global,3.083102238916655,3.043809368721641,2,2000,10.540400318014939,11.00860565758131,2.7033251983333897,1.0013202292056667,False
5,4,atomos_punto,3.0566744963154577,3.0438063906895714,2,2000,10.055198968544683,10.765978133689112,2.7328585492690682,0.9999223647357925,False
5,4,senal_gating,0.026427742601197155,2.9780320694301478e-06,2,2000,8.245092864323967,810.3268860385674,1.7301862740112977,1.0970784241585512,False
5,4,sd_argumento,0.01958301641713603,0.00016299869956359553,2,2000,6.071890609691195,481.2295397723832,3.029953862760055,1.199720316958206,False
5,4,alpha,0.06729736180888775,0.04930568667348699,2,2000,9.800489745371118,11.414752753190639,2.1723983727669567,1.0054116550727639,False
5,4,psi_0,0.0009470699937971261,0.0004971648063218861,2,2000,1008.5174553869276,1186.889527398444,1.1331922454602752,1.0007630132005803,True
5,4,psi_1,0.16189448968634088,0.0006657373818512762,2,2000,6.383841718175676,504.71368536031565,2.9817503908321923,1.1882070010657477,False
5,4,psi_2,0.0004183168905276883,0.0005111732395393275,2,2000,1001.9127121284248,1222.1552914875183,0.8953631878733528,0.9999027331992022,True
5,4,psi_3,0.1943228457636467,0.0005337993640646766,2,2000,7.653195385959838,355.0756505747819,3.9120263814750316,1.1484251721538157,False
5,4,Gamma_0,-0.04041488314379984,-0.01920075270142633,2,2000,4.847015331047422,7.1751504605748515,12.92124313254392,1.0957421772926095,False
5,4,Gamma_1,-0.13984656367856463,-0.1581360526812591,2,2000,4.145822051546084,7.673733440351005,6.457827837299597,1.0332338362442524,False
5,4,Gamma_2,-0.08650171027045885,0.09583877163355606,2,2000,8.386505660419488,9.507705952541809,4.372007616482436,4.446201017183305,False
5,4,Gamma_3,0.002981824563107324,0.09477516058494408,2,2000,2.780813349195678,4.153617551140501,12.410228998334446,1.5051430868280051,False
5,5,atomos_global,3.619346083908052,3.43962978105644,2,2000,10.748081104898862,20.32447861179761,6.670066657490826,1.046472767631244,False
5,5,atomos_punto,3.429160589154408,3.341904257029548,2,2000,9.278416567357677,10.404701946299982,5.7652958233682785,1.0124191207676476,False
5,5,senal_gating,0.190185494753644,0.09772552402689173,2,2000,6.814915043424811,8.607701440591654,9.579965737992316,1.0763108009953273,False
5,5,sd_argumento,0.07383723813797886,0.046521471479311745,2,2000,5.815938807587357,7.810344955158877,8.998953792669747,1.0592947123587833,False
5,5,alpha,0.03341557627424984,-0.011319371826301002,2,2000,5.459497626998584,6.68071896562598,4.248824537910419,1.0403905007086431,False
5,5,psi_0,0.9077748265717527,0.0008654330738131412,2,2000,10.319963460665349,658.3075173608303,0.4314916249974597,1.6201307535479708,False
5,5,psi_1,0.0003901570398852444,0.0004985426177177041,2,2000,1476.4871260170305,1551.9099893120062,0.6155466830945915,0.9999164340956709,True
5,5,psi_2,0.0005192627746049388,0.6334639710274981,2,2000,5.868719583766879,645.6881578266242,9.319643038081086,1.313497864650591,False
5,5,psi_3,0.0006915074459484747,0.0011644522560732731,2,2000,1009.9970867253204,1317.9629470365037,0.9391635980524154,1.000430032760044,True
5,5,Gamma_0,-0.06469888916849427,0.18455731086901056,2,2000,4.942932948147899,5.6798154758522745,20.10789421927667,2.30316333103609,False
5,5,Gamma_1,0.11854867390590201,0.13575363030779966,2,2000,4.0435803597895825,4.208836664884751,27.678644268406536,1.0577364126254658,False
5,5,Gamma_2,0.00924025820005842,-0.012119619256985974,2,2000,4.776085696266868,4.829500901984007,26.02701740401329,1.0195310085887097,False
5,5,Gamma_3,0.008799498963725972,-0.0071059964093931885,2,2000,13.47130309392425,13.837908830613335,7.292690541135186,1.0161572707343551,False
