t,bloque,banda,I_t_puntual,I_t_simultaneo
427,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
428,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
429,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
430,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
431,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
432,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
433,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
434,train,PSBPM-FD (predictiva bayesiana),0.7466666666666667,0.0
435,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
436,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
437,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
438,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
439,train,PSBPM-FD (predictiva bayesiana),0.84,0.0
440,train,PSBPM-FD (predictiva bayesiana),0.88,0.0
441,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
442,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
443,train,PSBPM-FD (predictiva bayesiana),0.5866666666666667,0.0
444,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
445,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
446,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
447,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
448,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
449,train,PSBPM-FD (predictiva bayesiana),0.8266666666666667,0.0
450,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
451,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
452,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
453,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
454,train,PSBPM-FD (predictiva bayesiana),0.56,0.0
455,train,PSBPM-FD (predictiva bayesiana),0.84,0.0
456,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
457,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
458,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
459,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
460,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
461,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
462,train,PSBPM-FD (predictiva bayesiana),0.7866666666666666,0.0
463,train,PSBPM-FD (predictiva bayesiana),0.6666666666666666,0.0
464,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
465,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
466,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
467,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
468,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
469,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
470,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
471,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
472,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
473,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
474,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
475,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
476,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
477,train,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
478,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
479,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
480,train,PSBPM-FD (predictiva bayesiana),0.6933333333333334,0.0
481,train,PSBPM-FD (predictiva bayesiana),0.88,0.0
482,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
483,train,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
484,train,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
485,train,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
486,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
487,train,PSBPM-FD (predictiva bayesiana),0.5466666666666666,0.0
488,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
489,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
490,train,PSBPM-FD (predictiva bayesiana),0.8,0.0
491,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
492,train,PSBPM-FD (predictiva bayesiana),0.7866666666666666,0.0
493,train,PSBPM-FD (predictiva bayesiana),0.7866666666666666,0.0
494,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
495,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
496,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
497,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
498,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
499,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
500,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
501,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
502,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
503,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
504,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
505,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
506,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
507,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
508,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
509,train,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
510,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
511,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
512,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
513,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
514,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
515,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
516,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
517,train,PSBPM-FD (predictiva bayesiana),0.8266666666666667,0.0
518,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
519,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
520,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
521,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
522,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
523,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
524,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
525,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
526,train,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
527,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
528,train,PSBPM-FD (predictiva bayesiana),0.72,0.0
529,train,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
530,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
531,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
532,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
533,train,PSBPM-FD (predictiva bayesiana),0.88,0.0
534,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
535,train,PSBPM-FD (predictiva bayesiana),0.88,0.0
536,train,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
537,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
538,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
539,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
540,train,PSBPM-FD (predictiva bayesiana),0.7333333333333333,0.0
541,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
542,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
543,train,PSBPM-FD (predictiva bayesiana),0.6666666666666666,0.0
544,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
545,train,PSBPM-FD (predictiva bayesiana),0.7333333333333333,0.0
546,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
547,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
548,train,PSBPM-FD (predictiva bayesiana),0.8,0.0
549,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
550,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
551,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
552,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
553,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
554,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
555,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
556,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
557,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
558,train,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
559,train,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
560,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
561,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
562,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
563,train,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
564,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
565,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
566,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
567,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
568,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
569,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
570,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
571,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
572,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
573,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
574,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
575,train,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
576,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
577,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
578,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
579,train,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
580,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
581,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
582,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
583,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
584,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
585,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
586,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
587,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
588,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
589,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
590,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
591,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
592,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
593,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
594,train,PSBPM-FD (predictiva bayesiana),0.6266666666666667,0.0
595,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
596,train,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
597,train,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
598,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
599,train,PSBPM-FD (predictiva bayesiana),0.6933333333333334,0.0
600,train,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
601,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
602,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
603,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
604,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
605,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
606,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
607,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
608,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
609,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
610,train,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
611,train,PSBPM-FD (predictiva bayesiana),0.88,0.0
612,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
613,train,PSBPM-FD (predictiva bayesiana),0.76,0.0
614,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
615,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
616,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
617,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
618,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
619,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
620,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
621,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
622,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
623,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
624,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
625,train,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
626,train,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
627,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
628,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
629,train,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
630,train,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
631,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
632,train,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
633,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
634,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
635,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
636,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
637,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
638,train,PSBPM-FD (predictiva bayesiana),0.88,0.0
639,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
640,train,PSBPM-FD (predictiva bayesiana),0.7866666666666666,0.0
641,train,PSBPM-FD (predictiva bayesiana),0.7333333333333333,0.0
642,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
643,train,PSBPM-FD (predictiva bayesiana),0.7333333333333333,0.0
644,train,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
645,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
646,train,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
647,train,PSBPM-FD (predictiva bayesiana),0.84,0.0
648,train,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
649,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
650,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
651,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
652,train,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
653,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
654,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
655,train,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
656,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
657,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
658,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
659,train,PSBPM-FD (predictiva bayesiana),0.5866666666666667,0.0
660,train,PSBPM-FD (predictiva bayesiana),0.76,0.0
661,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
662,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
663,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
664,train,PSBPM-FD (predictiva bayesiana),0.7733333333333333,0.0
665,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
666,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
667,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
668,train,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
669,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
670,train,PSBPM-FD (predictiva bayesiana),0.68,0.0
671,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
672,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
673,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
674,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
675,train,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
676,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
677,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
678,train,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
679,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
680,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
681,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
682,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
683,train,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
684,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
685,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
686,train,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
687,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
688,train,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
689,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
690,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
691,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
692,train,PSBPM-FD (predictiva bayesiana),0.92,0.0
693,train,PSBPM-FD (predictiva bayesiana),0.8266666666666667,0.0
694,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
695,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
696,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
697,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
698,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
699,train,PSBPM-FD (predictiva bayesiana),0.96,0.0
700,train,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
701,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
702,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
703,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
704,test,PSBPM-FD (predictiva bayesiana),0.49333333333333335,0.0
705,test,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
706,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
707,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
708,test,PSBPM-FD (predictiva bayesiana),0.84,0.0
709,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
710,test,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
711,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
712,test,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
713,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
714,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
715,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
716,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
717,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
718,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
719,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
720,test,PSBPM-FD (predictiva bayesiana),0.3333333333333333,0.0
721,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
722,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
723,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
724,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
725,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
726,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
727,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
728,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
729,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
730,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
731,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
732,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
733,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
734,test,PSBPM-FD (predictiva bayesiana),0.88,0.0
735,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
736,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
737,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
738,test,PSBPM-FD (predictiva bayesiana),0.7866666666666666,0.0
739,test,PSBPM-FD (predictiva bayesiana),0.6266666666666667,0.0
740,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
741,test,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
742,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
743,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
744,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
745,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
746,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
747,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
748,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
749,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
750,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
751,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
752,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
753,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
754,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
755,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
756,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
757,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
758,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
759,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
760,test,PSBPM-FD (predictiva bayesiana),0.6533333333333333,0.0
761,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
762,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
763,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
764,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
765,test,PSBPM-FD (predictiva bayesiana),0.88,0.0
766,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
767,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
768,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
769,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
770,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
771,test,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
772,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
773,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
774,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
775,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
776,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
777,test,PSBPM-FD (predictiva bayesiana),0.68,0.0
778,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
779,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
780,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
781,test,PSBPM-FD (predictiva bayesiana),0.72,0.0
782,test,PSBPM-FD (predictiva bayesiana),0.76,0.0
783,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
784,test,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
785,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
786,test,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
787,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
788,test,PSBPM-FD (predictiva bayesiana),0.76,0.0
789,test,PSBPM-FD (predictiva bayesiana),0.8266666666666667,0.0
790,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
791,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
792,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
793,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
794,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
795,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
796,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
797,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
798,test,PSBPM-FD (predictiva bayesiana),0.88,0.0
799,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
800,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
801,test,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
802,test,PSBPM-FD (predictiva bayesiana),0.6266666666666667,0.0
803,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
804,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
805,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
806,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
807,test,PSBPM-FD (predictiva bayesiana),0.8,0.0
808,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
809,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
810,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
811,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
812,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
813,test,PSBPM-FD (predictiva bayesiana),0.76,0.0
814,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
815,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
816,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
817,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
818,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
819,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
820,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
821,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
822,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
823,test,PSBPM-FD (predictiva bayesiana),0.7333333333333333,0.0
824,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
825,test,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
826,test,PSBPM-FD (predictiva bayesiana),0.6533333333333333,0.0
827,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
828,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
829,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
830,test,PSBPM-FD (predictiva bayesiana),0.84,0.0
831,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
832,test,PSBPM-FD (predictiva bayesiana),0.68,0.0
833,test,PSBPM-FD (predictiva bayesiana),0.84,0.0
834,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
835,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
836,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
837,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
838,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
839,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
840,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
841,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
842,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
843,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
844,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
845,test,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
846,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
847,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
848,test,PSBPM-FD (predictiva bayesiana),0.6133333333333333,0.0
849,test,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
850,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
851,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
852,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
