grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,720,FAR (IC del modelo AR),0.485405254326925,4.911135473551197,1.0,1.0
mejores,720,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.485405254326925,5.335108829947086,1.0,1.0
mejores,720,PSBPM-FD (predictiva bayesiana),0.485405254326925,4.336696276664734,1.0,1.0
mejores,959,FAR (IC del modelo AR),0.4974332578499604,4.911135473551197,1.0,1.0
mejores,959,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4974332578499604,5.335108829947086,1.0,1.0
mejores,959,PSBPM-FD (predictiva bayesiana),0.4974332578499604,4.261449365615845,0.9866666666666667,0.0
mejores,833,FAR (IC del modelo AR),0.49853896770351497,4.911135473551197,1.0,1.0
mejores,833,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.49853896770351497,5.335108829947086,1.0,1.0
mejores,833,PSBPM-FD (predictiva bayesiana),0.49853896770351497,4.263240717252096,1.0,1.0
mejores,796,FAR (IC del modelo AR),0.5027881129895416,4.911135473551197,1.0,1.0
mejores,796,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5027881129895416,5.335108829947086,1.0,1.0
mejores,796,PSBPM-FD (predictiva bayesiana),0.5027881129895416,4.3784852218627925,1.0,1.0
mejores,830,FAR (IC del modelo AR),0.5274358207275546,4.911135473551197,1.0,1.0
mejores,830,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5274358207275546,5.335108829947086,1.0,1.0
mejores,830,PSBPM-FD (predictiva bayesiana),0.5274358207275546,4.391720921198527,1.0,1.0
peores,881,FAR (IC del modelo AR),3.042351284649494,4.911135473551197,0.72,0.0
peores,881,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.042351284649494,5.335108829947086,0.4,0.0
peores,881,PSBPM-FD (predictiva bayesiana),3.042351284649494,4.75824126402537,0.52,0.0
peores,811,FAR (IC del modelo AR),2.8460880827309425,4.911135473551197,0.5466666666666666,0.0
peores,811,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8460880827309425,5.335108829947086,0.5466666666666666,0.0
peores,811,PSBPM-FD (predictiva bayesiana),2.8460880827309425,4.369273091952006,0.56,0.0
peores,842,FAR (IC del modelo AR),2.8295921105319697,4.911135473551197,0.5066666666666667,0.0
peores,842,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8295921105319697,5.335108829947086,0.5733333333333334,0.0
peores,842,PSBPM-FD (predictiva bayesiana),2.8295921105319697,4.3285555775960285,0.6266666666666667,0.0
peores,897,FAR (IC del modelo AR),2.683415133550825,4.911135473551197,0.9333333333333333,0.0
peores,897,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.683415133550825,5.335108829947086,0.5733333333333334,0.0
peores,897,PSBPM-FD (predictiva bayesiana),2.683415133550825,4.856377099355062,0.6266666666666667,0.0
peores,963,FAR (IC del modelo AR),2.578939638359792,4.911135473551197,0.8933333333333333,0.0
peores,963,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.578939638359792,5.335108829947086,0.5866666666666667,0.0
peores,963,PSBPM-FD (predictiva bayesiana),2.578939638359792,4.785822971661886,0.6133333333333333,0.0
