metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.6195191744008269,1.3233031490553713,1.0307555771212995
1. MAE  (L^1),test,mae_f,0.6797567869281179,1.2352648120003702,0.9947982508127914
2. RMSE (L^2),train,rmse_f,0.8027321068448587,1.6905375542297538,1.3534713715401276
2. RMSE (L^2),test,rmse_f,0.8949050021752375,1.5840172314556111,1.3028606209818243
3. E_max promedio por curva,train,linf_medio,1.9038265483713834,3.573610637349418,2.8569041843028353
3. E_max promedio por curva,test,linf_medio,2.086864330737248,3.4503507549839867,2.8983618249280174
4. E_max peor de la ventana,train,linf_max,4.035703647123398,6.319009064718287,5.394069018864875
4. E_max peor de la ventana,test,linf_max,3.701014957220255,6.193736693598447,5.290008165605824
5. MPIW,train,mpiw,4.316947890974295,4.673459521251427,4.511510476966229
5. MPIW,test,mpiw,4.349927527914123,4.6731422097108,4.53490273237192
6. PICP puntual,train,picp,0.8337777777777777,0.9782222222222222,0.8886029850746269
6. PICP puntual,test,picp,0.8471111111111111,0.9471111111111111,0.8869159491594917
7. PICPB curva completa,train,picp_simultaneo,0.0,0.26666666666666666,0.08975124378109452
7. PICPB curva completa,test,picp_simultaneo,0.0,0.3,0.07970479704797045
8. Winkler,train,winkler,4.610011061852027,8.816176775621138,7.1178375271047525
8. Winkler,test,winkler,5.186016369262977,8.495449278299862,7.249879476333755
9. Winkler max promedio,train,winkler_max_medio,16.008133172718168,64.75118171217642,43.07046202051537
9. Winkler max promedio,test,winkler_max_medio,23.24530573325148,69.06810865299389,47.26231779979304
10. Winkler max peor ventana,train,winkler_max_glob,87.36386708078818,142.69038817036756,117.93835884617742
10. Winkler max peor ventana,test,winkler_max_glob,64.7035237298148,148.7087630697951,122.7470799718199
