metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.3717963311193498,0.6462638566821992,0.4926448506167439
1. MAE  (L^1),test,mae_f,0.4019356647854416,0.6588367853126217,0.5122366791685057
2. RMSE (L^2),train,rmse_f,0.7986281287458599,1.5975639278194733,1.2189147037825419
2. RMSE (L^2),test,rmse_f,0.9653297977073345,1.5537375746354176,1.251037225788965
3. E_max promedio por curva,train,linf_medio,4.128036546986026,9.072176040263159,6.714806923937779
3. E_max promedio por curva,test,linf_medio,4.321719562090586,8.51601270744031,6.704443443066367
4. E_max peor de la ventana,train,linf_max,9.221055624516046,26.08259449361571,18.09605432658846
4. E_max peor de la ventana,test,linf_max,11.198545494612626,25.518146225785877,16.91880912807377
5. MPIW,train,mpiw,2.677449474155338,2.987511133450657,2.8158662228657567
5. MPIW,test,mpiw,2.703351746801982,3.0699696174854227,2.8250374810912846
6. PICP puntual,train,picp,0.8585,0.9975,0.9464018518518518
6. PICP puntual,test,picp,0.883,0.99,0.944735294117647
7. PICPB curva completa,train,picp_simultaneo,0.4,0.95,0.6821296296296296
7. PICPB curva completa,test,picp_simultaneo,0.45,0.9,0.6789592760180996
8. Winkler,train,winkler,2.5898991592755287,4.2837488622989905,3.17106666964929
8. Winkler,test,winkler,2.605190361434149,4.252079420507322,3.29289237272829
9. Winkler max promedio,train,winkler_max_medio,29.535908989901788,79.7947121612297,41.26928767550104
9. Winkler max promedio,test,winkler_max_medio,29.487902485433228,57.79937472274452,38.94376212294005
10. Winkler max peor ventana,train,winkler_max_glob,31.394166735873046,475.50549197493007,177.4251332191059
10. Winkler max peor ventana,test,winkler_max_glob,30.980642472843122,398.721529627824,144.91127207438825
