bloque,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,FAR (IC del modelo AR),3.3784172969500554,0.929875,0.0016483259737154542,-0.02012499999999995,2.469192202230237,0.5916666666666667
test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.3957521429334596,0.9309166666666666,0.001636953806985312,-0.01908333333333334,2.4942011742570953,0.6416666666666667
test,PSBPM-FD (predictiva bayesiana),3.3366282439946624,0.9446666666666667,0.0014757985910961839,-0.005333333333333301,2.704491189483326,0.6875
train,FAR (IC del modelo AR),3.05077554648737,0.9388550983899822,0.001013382746372829,-0.011144901610017799,2.469192202230237,0.6082289803220036
train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.0787279697958922,0.9369767441860465,0.0010278007247929138,-0.013023255813953472,2.4942011742570958,0.6028622540250447
train,PSBPM-FD (predictiva bayesiana),3.1648090251305714,0.9463327370304114,0.000953170848514009,-0.003667262969588525,2.6904488561505935,0.6762075134168157
