modelo,MISE_test,MISE_train,salto
(truncamiento FPCA),0.005769519926498062,0.005470657428730868,1.0546300881860422
PSBPM-FD,0.9222896554614912,0.9453941049696297,0.9755610391616725
FAR,0.9328210939251571,0.9651078114381827,0.9665459991822959
RF,0.9996240857468411,0.7052564633971513,1.417390889169239
GBT,1.2204979795318875,0.24398194068884826,5.002411146029846
persistencia,1.2301130778299891,1.2334264642516015,0.9973136733176688
media,1.342689072908646,1.4750930846539982,0.9102402328891609
