bloque,train,train,train,train,test,test,test,test
,MPIW,PICP_puntual,PICP_simultaneo,Winkler,MPIW,PICP_puntual,PICP_simultaneo,Winkler
banda,,,,,,,,
FAR (IC del modelo AR),3.8565423465619597,0.9490161001788909,0.8461538461538461,4.55971194400503,3.85654234656196,0.9499166666666666,0.8833333333333333,4.590337225948774
"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.8180949516550586,0.9484257602862254,0.8443649373881932,4.496457365754399,3.8180949516550573,0.949,0.8625,4.575285870640396
PSBPM-FD (predictiva bayesiana),3.8480096259209633,0.9472450805008945,0.8389982110912343,4.507878253888911,3.8395672403176015,0.9517083333333334,0.8666666666666667,4.555445585436729
