M,metrica,columna,bloque,banda,pct_ventanas_ganadas,n_ventanas,criterio
1,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.14558823529411766,680,menor es mejor
1,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,680,menor es mejor
1,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),0.8544117647058823,680,menor es mejor
1,5. MPIW,mpiw,test,FAR (IC del modelo AR),1.0,281,menor es mejor
1,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,281,menor es mejor
1,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),0.0,281,menor es mejor
1,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.4161764705882353,680,|valor - nominal|
1,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.22941176470588234,680,|valor - nominal|
1,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.35441176470588237,680,|valor - nominal|
1,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5160142348754448,281,|valor - nominal|
1,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.199288256227758,281,|valor - nominal|
1,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.2846975088967972,281,|valor - nominal|
1,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.6852941176470588,680,|valor - nominal|
1,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.27794117647058825,680,|valor - nominal|
1,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.03676470588235294,680,|valor - nominal|
1,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6619217081850534,281,|valor - nominal|
1,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.18505338078291814,281,|valor - nominal|
1,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.15302491103202848,281,|valor - nominal|
1,8. Winkler,winkler,train,FAR (IC del modelo AR),0.5279411764705882,680,menor es mejor
1,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.10588235294117647,680,menor es mejor
1,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.36617647058823527,680,menor es mejor
1,8. Winkler,winkler,test,FAR (IC del modelo AR),0.8896797153024911,281,menor es mejor
1,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.03202846975088968,281,menor es mejor
1,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.07829181494661921,281,menor es mejor
1,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.6029411764705882,680,menor es mejor
1,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.34411764705882353,680,menor es mejor
1,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.052941176470588235,680,menor es mejor
1,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.9572953736654805,281,menor es mejor
1,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.03202846975088968,281,menor es mejor
1,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.010676156583629894,281,menor es mejor
1,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.6132352941176471,680,menor es mejor
1,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3161764705882353,680,menor es mejor
1,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.07058823529411765,680,menor es mejor
1,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.8256227758007118,281,menor es mejor
1,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.10320284697508897,281,menor es mejor
1,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.0711743772241993,281,menor es mejor
2,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.36617647058823527,680,menor es mejor
2,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,680,menor es mejor
2,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),0.6338235294117647,680,menor es mejor
2,5. MPIW,mpiw,test,FAR (IC del modelo AR),1.0,281,menor es mejor
2,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,281,menor es mejor
2,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),0.0,281,menor es mejor
2,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.4441176470588235,680,|valor - nominal|
2,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.20441176470588235,680,|valor - nominal|
2,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.3514705882352941,680,|valor - nominal|
2,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.26334519572953735,281,|valor - nominal|
2,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.05338078291814947,281,|valor - nominal|
2,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.6832740213523132,281,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.6647058823529411,680,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2514705882352941,680,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0838235294117647,680,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.501779359430605,281,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.09252669039145907,281,|valor - nominal|
2,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.40569395017793597,281,|valor - nominal|
2,8. Winkler,winkler,train,FAR (IC del modelo AR),0.4808823529411765,680,menor es mejor
2,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.09852941176470588,680,menor es mejor
2,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.42058823529411765,680,menor es mejor
2,8. Winkler,winkler,test,FAR (IC del modelo AR),0.7544483985765125,281,menor es mejor
2,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.02491103202846975,281,menor es mejor
2,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.2206405693950178,281,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.5367647058823529,680,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.27647058823529413,680,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.18676470588235294,680,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.8256227758007118,281,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.03202846975088968,281,menor es mejor
2,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.1423487544483986,281,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.5735294117647058,680,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.29558823529411765,680,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.13088235294117648,680,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.7402135231316725,281,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.03202846975088968,281,menor es mejor
2,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.2277580071174377,281,menor es mejor
3,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.4970588235294118,680,menor es mejor
3,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,680,menor es mejor
3,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),0.5029411764705882,680,menor es mejor
3,5. MPIW,mpiw,test,FAR (IC del modelo AR),1.0,281,menor es mejor
3,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,281,menor es mejor
3,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),0.0,281,menor es mejor
3,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.3764705882352941,680,|valor - nominal|
3,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.16323529411764706,680,|valor - nominal|
3,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.4602941176470588,680,|valor - nominal|
3,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.0711743772241993,281,|valor - nominal|
3,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.014234875444839857,281,|valor - nominal|
3,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.9145907473309609,281,|valor - nominal|
3,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.6647058823529411,680,|valor - nominal|
