M,covariable,componente,pip
1,fpc_1_lag1,FPC 1,1.0
2,fpc_1_lag1,FPC 1,1.0
2,fpc_1_lag1,FPC 2,0.057999999999999996
2,fpc_2_lag1,FPC 1,0.02699999999999997
2,fpc_2_lag1,FPC 2,0.03849999999999998
3,fpc_1_lag1,FPC 1,1.0
3,fpc_1_lag1,FPC 2,0.05075000000000002
3,fpc_1_lag1,FPC 3,0.04749999999999999
3,fpc_2_lag1,FPC 1,0.51875
3,fpc_2_lag1,FPC 2,0.015000000000000013
3,fpc_2_lag1,FPC 3,0.044999999999999984
3,fpc_3_lag1,FPC 1,0.48550000000000004
3,fpc_3_lag1,FPC 2,0.059
3,fpc_3_lag1,FPC 3,0.4855
