grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,771,FAR (IC del modelo AR),0.258890843780308,2.4523197223638555,1.0,1.0
mejores,771,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.258890843780308,2.4741522168070014,1.0,1.0
mejores,771,PSBPM-FD (predictiva bayesiana),0.258890843780308,2.5539714439213275,0.98,0.0
mejores,694,FAR (IC del modelo AR),0.30164816318616455,2.4523197223638555,0.96,0.0
mejores,694,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.30164816318616455,2.4741522168070014,1.0,1.0
mejores,694,PSBPM-FD (predictiva bayesiana),0.30164816318616455,2.9696309924777595,0.98,0.0
mejores,582,FAR (IC del modelo AR),0.3091652703284292,2.4523197223638555,0.97,0.0
mejores,582,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3091652703284292,2.474152216807001,1.0,1.0
mejores,582,PSBPM-FD (predictiva bayesiana),0.3091652703284292,3.2618319983035327,0.91,0.0
mejores,619,FAR (IC del modelo AR),0.3607183430118911,2.4523197223638555,1.0,1.0
mejores,619,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3607183430118911,2.474152216807001,1.0,1.0
mejores,619,PSBPM-FD (predictiva bayesiana),0.3607183430118911,2.6396239487687128,1.0,1.0
mejores,641,FAR (IC del modelo AR),0.3726274519764684,2.4523197223638555,1.0,1.0
mejores,641,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3726274519764684,2.4741522168070014,1.0,1.0
mejores,641,PSBPM-FD (predictiva bayesiana),0.3726274519764684,3.3527587473927998,0.99,0.0
peores,579,FAR (IC del modelo AR),3.051197374928421,2.4523197223638555,0.89,0.0
peores,579,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.051197374928421,2.4741522168070014,0.92,0.0
peores,579,PSBPM-FD (predictiva bayesiana),3.051197374928421,2.8649438180960716,0.9,0.0
peores,610,FAR (IC del modelo AR),2.8964824396681816,2.4523197223638555,0.84,0.0
peores,610,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8964824396681816,2.4741522168070014,0.87,0.0
peores,610,PSBPM-FD (predictiva bayesiana),2.8964824396681816,2.9425834934413433,0.88,0.0
peores,666,FAR (IC del modelo AR),2.772073307754119,2.4523197223638555,0.92,0.0
peores,666,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.772073307754119,2.474152216807001,0.94,0.0
peores,666,PSBPM-FD (predictiva bayesiana),2.772073307754119,3.130762613583356,0.95,0.0
peores,664,FAR (IC del modelo AR),2.721548672650856,2.4523197223638555,0.93,0.0
peores,664,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.721548672650856,2.4741522168070014,0.94,0.0
peores,664,PSBPM-FD (predictiva bayesiana),2.721548672650856,2.972911996495677,0.87,0.0
peores,654,FAR (IC del modelo AR),2.710632409634295,2.4523197223638555,0.81,0.0
peores,654,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.710632409634295,2.4741522168070014,0.75,0.0
peores,654,PSBPM-FD (predictiva bayesiana),2.710632409634295,2.590445944275707,0.75,0.0
