metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.6967542824766688,0.9677509734635986,0.8170541926103626
1. MAE  (L^1),test,mae_f,0.7614533354666027,0.9823055031465255,0.850614309200162
2. RMSE (L^2),train,rmse_f,0.8821376011601316,1.182030753442415,1.0232017283376198
2. RMSE (L^2),test,rmse_f,0.9620304867545542,1.2134105131433128,1.055425693519904
3. E_max promedio por curva,train,linf_medio,1.7137361755315144,2.2875636784468023,1.9658898361073895
3. E_max promedio por curva,test,linf_medio,1.8179294692775358,2.2695075396671878,2.0155605694178145
4. E_max peor de la ventana,train,linf_max,2.381628753352551,4.0421919120631244,3.123342351378938
4. E_max peor de la ventana,test,linf_max,2.566376603408811,4.011606078187002,3.1290185277385683
5. MPIW,train,mpiw,2.4959713747960275,2.583588925295605,2.5302026245726066
5. MPIW,test,mpiw,2.5088592970545176,2.605638279839371,2.534794808309412
6. PICP puntual,train,picp,0.664,0.8413333333333334,0.7620407407407407
6. PICP puntual,test,picp,0.676,0.806,0.7510648567119157
7. PICPB curva completa,train,picp_simultaneo,0.0,0.15,0.032685185185185185
7. PICPB curva completa,test,picp_simultaneo,0.0,0.05,0.018099547511312215
8. Winkler,train,winkler,5.1689555657448345,9.987594134626558,7.494911485945001
8. Winkler,test,winkler,6.017210062459499,10.46674514999835,7.9016139413366915
9. Winkler max promedio,train,winkler_max_medio,29.018546120220776,51.070085703944244,39.235487989963154
9. Winkler max promedio,test,winkler_max_medio,32.37773595602639,51.12746492041488,41.93902329320144
10. Winkler max peor ventana,train,winkler_max_glob,57.558441996162,123.40802643371912,87.58694557203289
10. Winkler max peor ventana,test,winkler_max_glob,69.36671996363056,141.5131175894008,91.57269024051423
