grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,833,FAR (IC del modelo AR),0.484336086805108,3.894223995134526,1.0,1.0
mejores,833,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.484336086805108,3.910037245549795,1.0,1.0
mejores,833,PSBPM-FD (predictiva bayesiana),0.484336086805108,3.8397806652386985,1.0,1.0
mejores,701,FAR (IC del modelo AR),0.4908512752340673,3.894223995134526,1.0,1.0
mejores,701,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4908512752340673,3.910037245549795,1.0,1.0
mejores,701,PSBPM-FD (predictiva bayesiana),0.4908512752340673,3.973580358028412,1.0,1.0
mejores,751,FAR (IC del modelo AR),0.5410744410833979,3.894223995134526,1.0,1.0
mejores,751,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5410744410833979,3.910037245549795,1.0,1.0
mejores,751,PSBPM-FD (predictiva bayesiana),0.5410744410833979,3.94590246518453,1.0,1.0
mejores,943,FAR (IC del modelo AR),0.5471948901224087,3.894223995134526,1.0,1.0
mejores,943,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5471948901224087,3.910037245549795,1.0,1.0
mejores,943,PSBPM-FD (predictiva bayesiana),0.5471948901224087,3.785061883131663,1.0,1.0
mejores,979,FAR (IC del modelo AR),0.5499498215259218,3.894223995134526,1.0,1.0
mejores,979,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5499498215259218,3.910037245549795,1.0,1.0
mejores,979,PSBPM-FD (predictiva bayesiana),0.5499498215259218,3.7508005436261493,1.0,1.0
peores,852,FAR (IC del modelo AR),1.7995963509214277,3.894223995134526,0.6133333333333333,0.0
peores,852,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7995963509214277,3.910037245549795,0.6,0.0
peores,852,PSBPM-FD (predictiva bayesiana),1.7995963509214277,3.893027672767639,0.6,0.0
peores,850,FAR (IC del modelo AR),1.787310690274296,3.894223995134526,0.6,0.0
peores,850,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.787310690274296,3.910037245549795,0.5866666666666667,0.0
peores,850,PSBPM-FD (predictiva bayesiana),1.787310690274296,3.710562162399292,0.5866666666666667,0.0
peores,987,FAR (IC del modelo AR),1.7392899847223482,3.894223995134526,0.6666666666666666,0.0
peores,987,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7392899847223482,3.910037245549795,0.64,0.0
peores,987,PSBPM-FD (predictiva bayesiana),1.7392899847223482,3.692630924383799,0.6,0.0
peores,962,FAR (IC del modelo AR),1.677995856180906,3.894223995134526,0.72,0.0
peores,962,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.677995856180906,3.910037245549795,0.72,0.0
peores,962,PSBPM-FD (predictiva bayesiana),1.677995856180906,3.6705247139930726,0.6133333333333333,0.0
peores,705,FAR (IC del modelo AR),1.6518419444891017,3.894223995134526,0.72,0.0
peores,705,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.6518419444891017,3.910037245549795,0.7333333333333333,0.0
peores,705,PSBPM-FD (predictiva bayesiana),1.6518419444891017,3.980586929321289,0.7466666666666667,0.0
