componente,n_activas,VP,FP,FN,VN,sensibilidad,especificidad,exactitud,auc,pip_media_activas,pip_media_inactivas
FPC 1,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.18366666666666664,
FPC 2,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.18783333333333332,
FPC 3,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.18070833333333333,
FPC 4,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.1884583333333333,
FPC 5,6,1,0,5,0,0.16666666666666666,0.0,0.16666666666666666,,0.18095833333333333,
FPC 6,6,0,0,6,0,0.0,0.0,0.0,,0.08241666666666665,
