bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.13899435246728198,0.9806563419674106,0.9852841501990847,0.05803358126402545,0.9730639730639731,0.5190928225874462,0.09765454545454544,aproximadamente uniforme,594
train,FPC 2,0.8652776738533158,0.2514246872151955,0.41180574029492084,0.34158283895638647,0.9629629629629629,2.8953550346296035,0.05985589225589227,aproximadamente uniforme,594
train,FPC 3,1.005668433501684,-0.01031995700452959,0.33552691401470847,0.3188985545124742,0.9629629629629629,2.340860155964842,0.04436161616161616,aproximadamente uniforme,594
test,FPC 1,0.08587174324948746,0.9378850565270823,1.004206448081667,0.04604985708042816,0.9568627450980393,0.4297117724243492,0.2145882352941176,aproximadamente uniforme,255
test,FPC 2,0.682864983332468,0.15157395766909265,0.38174289156759256,0.2814051093582762,0.9686274509803922,2.8471232835860802,0.11619215686274509,aproximadamente uniforme,255
test,FPC 3,0.5205698980429002,0.4526026635070981,0.43832071729515343,0.2505765022598631,0.9333333333333333,2.2854081553454497,0.087083660130719,aproximadamente uniforme,255
