M,metrica,columna,banda,bloque,minimo,maximo,promedio
1,5. MPIW,mpiw,FAR (IC del modelo AR),test,1.9770139907540296,1.9770139907540296,1.9770139907540296
1,5. MPIW,mpiw,FAR (IC del modelo AR),train,1.9770139907540296,1.9770139907540296,1.9770139907540298
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.00756836124522,2.0075683612452204,2.0075683612452204
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.00756836124522,2.0075683612452204,2.00756836124522
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,1.0706449996384455,1.3764465121725677,1.2269713630380854
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,1.0618275335319745,1.3699061800280923,1.1970460702398893
1,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8622222222222222,0.9915555555555555,0.929110291102911
1,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.9004444444444445,0.9991111111111111,0.9547199733466599
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.872,0.9875555555555555,0.9324313243132432
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.8866666666666667,0.9946666666666667,0.9544521072796934
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.568,0.7368888888888889,0.6445002050020501
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.5551111111111111,0.7191111111111111,0.6485470598034316
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.5,0.9333333333333333,0.7116851168511685
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.5666666666666667,0.9666666666666667,0.7622688655672164
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.5,0.9,0.7166051660516605
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.5,0.9666666666666667,0.7680659670164917
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.0,0.03333333333333333,0.0036900369003690036
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.0,0.03333333333333333,0.0014992503748125937
1,8. Winkler,winkler,FAR (IC del modelo AR),test,1.9866858703540622,3.2400873677746964,2.5366947998897214
1,8. Winkler,winkler,FAR (IC del modelo AR),train,1.9702618906319969,2.928190151561807,2.269759471669075
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.026355246234296,3.3057023095420623,2.57609718664255
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.0057582703564525,2.9198222206334665,2.3010802736044664
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,3.3298346519740334,7.112504603068313,5.074246237166353
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,3.126488890967247,6.966142532581588,4.845681418544732
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,2.796791162528365,8.782592964517818,5.478551548457053
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,2.7160464044720394,7.810961460872466,4.481235793313906
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.8774861274418213,8.754050430295107,5.513635276730504
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.7579786296732673,8.369442087517607,4.5014052785407594
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,11.915095184461881,21.87776517306455,16.39776542653271
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,10.470405585952237,21.086664317601162,15.713640714499503
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,5.259858764919695,44.01067551429167,27.242992070842543
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,3.710113072280047,34.828205420406896,19.708058784113668
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,6.376387247158709,43.73879404580037,26.98010299189535
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.9863631806063475,40.59190319468199,19.93364132601342
1,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,30.588205335919127,61.24711086111878,41.69348120841749
1,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,24.873305193866376,46.12596612901605,37.590866623465175
2,5. MPIW,mpiw,FAR (IC del modelo AR),test,1.9770139907540296,1.9770139907540296,1.9770139907540296
2,5. MPIW,mpiw,FAR (IC del modelo AR),train,1.9770139907540296,1.9770139907540296,1.9770139907540298
2,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,1.9922042543289693,1.9922042543289693,1.9922042543289695
2,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,1.9922042543289693,1.9922042543289693,1.9922042543289693
2,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,1.6507597332038233,1.9308905968177004,1.808070085401182
2,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,1.645973693111103,1.9446028021651371,1.7746100540951577
2,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8622222222222222,0.9915555555555555,0.929110291102911
2,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.9004444444444445,0.9991111111111111,0.9547199733466599
2,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8626666666666667,0.9866666666666667,0.930440344403444
2,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.8977777777777778,0.9995555555555555,0.9541535898717308
2,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.8431111111111111,0.9653333333333334,0.9085674456744568
2,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.8435555555555555,0.9764444444444444,0.9232103948025987
2,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.5,0.9333333333333333,0.7116851168511685
2,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.5666666666666667,0.9666666666666667,0.7622688655672164
2,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.5333333333333333,0.9,0.7202952029520294
2,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.5333333333333333,0.9666666666666667,0.759320339830085
2,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.4,0.8,0.554120541205412
2,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.3333333333333333,0.8,0.5906046976511744
2,8. Winkler,winkler,FAR (IC del modelo AR),test,1.9866858703540622,3.2400873677746964,2.5366947998897214
2,8. Winkler,winkler,FAR (IC del modelo AR),train,1.9702618906319969,2.928190151561807,2.269759471669075
2,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.021957663042928,3.2267914333818846,2.5737269516577785
2,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,1.9850143672206295,2.9160407442682454,2.280190152873453
2,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,1.886604198800837,3.2605469156327227,2.4827449209562995
2,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,1.7964344091844637,2.9535788146331465,2.2658656001693607
2,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,2.796791162528365,8.782592964517818,5.478551548457053
2,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,2.7160464044720394,7.810961460872466,4.481235793313906
2,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.9583665957078584,8.800926596783144,5.536910738706484
2,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.730520424706556,8.649769619193297,4.504885000382397
2,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,3.8035104401422757,8.818410875034827,6.247913243624654
