grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,732,FAR (IC del modelo AR),0.15858606665826488,5.245249172487302,1.0,1.0
mejores,732,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.15858606665826488,5.3390424644757015,1.0,1.0
mejores,732,PSBPM-FD (predictiva bayesiana),0.15858606665826488,7.045746662219366,1.0,1.0
mejores,836,FAR (IC del modelo AR),0.26671268472084564,5.245249172487302,1.0,1.0
mejores,836,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.26671268472084564,5.3390424644757015,1.0,1.0
mejores,836,PSBPM-FD (predictiva bayesiana),0.26671268472084564,7.81934770266215,1.0,1.0
mejores,799,FAR (IC del modelo AR),0.2716086708925587,5.245249172487302,1.0,1.0
mejores,799,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2716086708925587,5.3390424644757015,1.0,1.0
mejores,799,PSBPM-FD (predictiva bayesiana),0.2716086708925587,6.593066535393397,1.0,1.0
mejores,705,FAR (IC del modelo AR),0.28165770269912754,5.245249172487302,1.0,1.0
mejores,705,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.28165770269912754,5.3390424644757015,1.0,1.0
mejores,705,PSBPM-FD (predictiva bayesiana),0.28165770269912754,6.085240015586217,1.0,1.0
mejores,936,FAR (IC del modelo AR),0.36845506714421433,5.245249172487301,1.0,1.0
mejores,936,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.36845506714421433,5.3390424644757015,1.0,1.0
mejores,936,PSBPM-FD (predictiva bayesiana),0.36845506714421433,7.943793758153915,1.0,1.0
peores,984,FAR (IC del modelo AR),5.31714873286172,5.245249172487302,0.0,0.0
peores,984,"PSBPM-FD (IC gaussiano, mismo mecanismo)",5.31714873286172,5.3390424644757015,0.0,0.0
peores,984,PSBPM-FD (predictiva bayesiana),5.31714873286172,5.898439612388611,0.0,0.0
peores,970,FAR (IC del modelo AR),4.938367081233857,5.245249172487302,0.0,0.0
peores,970,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.938367081233857,5.3390424644757015,0.0,0.0
peores,970,PSBPM-FD (predictiva bayesiana),4.938367081233857,5.9174127565821015,0.0,0.0
peores,941,FAR (IC del modelo AR),4.922499009891339,5.245249172487302,0.0,0.0
peores,941,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.922499009891339,5.3390424644757015,0.0,0.0
peores,941,PSBPM-FD (predictiva bayesiana),4.922499009891339,6.208936689297358,0.0,0.0
peores,989,FAR (IC del modelo AR),4.74460896034942,5.245249172487302,0.0,0.0
peores,989,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.74460896034942,5.3390424644757015,0.0,0.0
peores,989,PSBPM-FD (predictiva bayesiana),4.74460896034942,6.120448978741964,0.0,0.0
peores,991,FAR (IC del modelo AR),4.731409425900161,5.245249172487301,0.0,0.0
peores,991,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.731409425900161,5.3390424644757015,0.0,0.0
peores,991,PSBPM-FD (predictiva bayesiana),4.731409425900161,5.754239094654719,0.0,0.0
