metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.625985240390023,1.5605390221144018,1.095647540481114
1. MAE  (L^1),test,mae_f,1.3504677508969285,2.954915058318706,1.979752366633269
2. RMSE (L^2),train,rmse_f,0.8156067380469192,1.8385682263945826,1.3421245571481168
2. RMSE (L^2),test,rmse_f,1.6869449099148957,3.291598590143719,2.317542052815758
3. E_max promedio por curva,train,linf_medio,1.1286855756083538,2.2491981169279542,1.6723837733780154
3. E_max promedio por curva,test,linf_medio,2.1468036032066427,3.7241944966086917,2.7105662048935972
4. E_max peor de la ventana,train,linf_max,2.011381877813818,5.01817002766605,3.3225093511601136
4. E_max peor de la ventana,test,linf_max,3.5593621884383637,6.152152200781066,4.969682479813403
5. MPIW,train,mpiw,4.968899782028414,5.993749338300278,5.32481807117276
5. MPIW,test,mpiw,6.06976989464302,7.923019612551353,6.770308468596748
6. PICP puntual,train,picp,0.8546666666666667,1.0,0.953557843137255
6. PICP puntual,test,picp,0.5973333333333334,0.9346666666666666,0.798982206405694
7. PICPB curva completa,train,picp_simultaneo,0.65,1.0,0.8610294117647059
7. PICPB curva completa,test,picp_simultaneo,0.4,0.8,0.6092526690391459
8. Winkler,train,winkler,4.971485223344946,9.118957131273882,6.058439953529451
8. Winkler,test,winkler,7.654559539244522,28.15845714021259,14.136636947635889
9. Winkler max promedio,train,winkler_max_medio,5.159352038237891,16.18248515429236,8.190092375756441
9. Winkler max promedio,test,winkler_max_medio,11.346239408726396,42.04604489389314,23.81490092290125
10. Winkler max peor ventana,train,winkler_max_glob,5.56288629235288,95.97814190933057,32.00465106723522
10. Winkler max peor ventana,test,winkler_max_glob,45.27973998716643,148.31188090038978,97.94350887253884
