1.995064253705660873e+00
1.917387266619128561e-01
6.998499754001095974e-02
4.954894930153213445e-02
4.262197521283153656e-02
3.458461719373354809e-02
3.319730190591491797e-02
3.000539405606944890e-02
2.912894146725120842e-02
2.694154845992693600e-02
2.497803894242515282e-02
2.358046209843981875e-02
2.231941869598534980e-02
1.961822568257224481e-02
1.817892293699277170e-02
1.758658253865055116e-02
1.677037182069438317e-02
1.642385418575401101e-02
1.550323607870438512e-02
1.390599180073866063e-02
8.786141731805047900e-03
7.136914599096807164e-03
